ntasks,global_data_size,parallel_time,serial_time,run_serial
74,10000000,0.159418,2.029811,1
74,10000000,0.160052,0.000000,0
74,10000000,0.159462,0.000000,0
74,10000000,0.160379,0.000000,0
74,10000000,0.161915,0.000000,0
74,10000000,0.159364,0.000000,0
74,10000000,0.159578,0.000000,0
74,10000000,0.161433,0.000000,0
74,10000000,0.159302,0.000000,0
74,10000000,0.161487,0.000000,0
76,10000000,0.159940,2.038253,1
76,10000000,0.161696,0.000000,0
76,10000000,0.162063,0.000000,0
76,10000000,0.160054,0.000000,0
76,10000000,0.159035,0.000000,0
76,10000000,0.159770,0.000000,0
76,10000000,0.161623,0.000000,0
76,10000000,0.161057,0.000000,0
76,10000000,0.160488,0.000000,0
76,10000000,0.160306,0.000000,0
78,10000000,0.159492,2.026569,1
78,10000000,0.160607,0.000000,0
78,10000000,0.158947,0.000000,0
78,10000000,0.158094,0.000000,0
78,10000000,0.158431,0.000000,0
78,10000000,0.160226,0.000000,0
78,10000000,0.159718,0.000000,0
78,10000000,0.160649,0.000000,0
78,10000000,0.159715,0.000000,0
78,10000000,0.158859,0.000000,0
80,10000000,0.159711,2.028990,1
80,10000000,0.158152,0.000000,0
80,10000000,0.158480,0.000000,0
80,10000000,0.159474,0.000000,0
80,10000000,0.159717,0.000000,0
80,10000000,0.158303,0.000000,0
80,10000000,0.159233,0.000000,0
80,10000000,0.158801,0.000000,0
80,10000000,0.160436,0.000000,0
80,10000000,0.158061,0.000000,0
82,10000000,0.158121,2.086633,1
82,10000000,0.159355,0.000000,0
82,10000000,0.158445,0.000000,0
82,10000000,0.158702,0.000000,0
82,10000000,0.158199,0.000000,0
82,10000000,0.158619,0.000000,0
82,10000000,0.159796,0.000000,0
82,10000000,0.158154,0.000000,0
82,10000000,0.158856,0.000000,0
82,10000000,0.159219,0.000000,0
84,10000000,0.154357,2.027289,1
84,10000000,0.156627,0.000000,0
84,10000000,0.156962,0.000000,0
84,10000000,0.156931,0.000000,0
84,10000000,0.156214,0.000000,0
84,10000000,0.156966,0.000000,0
84,10000000,0.156859,0.000000,0
84,10000000,0.156897,0.000000,0
84,10000000,0.155915,0.000000,0
84,10000000,0.157593,0.000000,0
86,10000000,0.155897,2.111169,1
86,10000000,0.156172,0.000000,0
86,10000000,0.156495,0.000000,0
86,10000000,0.156772,0.000000,0
86,10000000,0.156230,0.000000,0
86,10000000,0.156594,0.000000,0
86,10000000,0.156498,0.000000,0
86,10000000,0.158199,0.000000,0
86,10000000,0.155983,0.000000,0
86,10000000,0.169681,0.000000,0
88,10000000,0.154541,2.030569,1
88,10000000,0.155088,0.000000,0
88,10000000,0.154654,0.000000,0
88,10000000,0.154432,0.000000,0
88,10000000,0.155087,0.000000,0
88,10000000,0.155083,0.000000,0
88,10000000,0.155821,0.000000,0
88,10000000,0.155283,0.000000,0
88,10000000,0.154634,0.000000,0
88,10000000,0.155225,0.000000,0
90,10000000,0.155485,2.028093,1
90,10000000,0.156323,0.000000,0
90,10000000,0.155852,0.000000,0
90,10000000,0.155910,0.000000,0
90,10000000,0.155092,0.000000,0
90,10000000,0.155450,0.000000,0
90,10000000,0.155616,0.000000,0
90,10000000,0.155485,0.000000,0
90,10000000,0.156328,0.000000,0
90,10000000,0.155903,0.000000,0
92,10000000,0.154851,2.044556,1
92,10000000,0.154290,0.000000,0
92,10000000,0.155753,0.000000,0
92,10000000,0.155992,0.000000,0
92,10000000,0.155846,0.000000,0
92,10000000,0.155152,0.000000,0
92,10000000,0.154790,0.000000,0
92,10000000,0.155558,0.000000,0
92,10000000,0.154247,0.000000,0
92,10000000,0.154720,0.000000,0
94,10000000,0.154081,2.072498,1
94,10000000,0.154219,0.000000,0
94,10000000,0.155268,0.000000,0
94,10000000,0.154737,0.000000,0
94,10000000,0.155017,0.000000,0
94,10000000,0.167795,0.000000,0
94,10000000,0.154947,0.000000,0
94,10000000,0.155771,0.000000,0
94,10000000,0.155232,0.000000,0
94,10000000,0.155987,0.000000,0
96,10000000,0.154972,2.069203,1
96,10000000,0.155291,0.000000,0
96,10000000,0.154894,0.000000,0
96,10000000,0.156182,0.000000,0
96,10000000,0.155284,0.000000,0
96,10000000,0.154513,0.000000,0
96,10000000,0.156977,0.000000,0
96,10000000,0.155472,0.000000,0
96,10000000,0.154555,0.000000,0
96,10000000,0.155220,0.000000,0
98,10000000,0.154479,2.033765,1
