Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Broadcast,2,122,1048576,3158.85,788.98,5313.31,1000
Broadcast,3,122,1,29.30,0.26,63.07,1000
Broadcast,3,122,2,28.61,0.28,55.52,1000
Broadcast,3,122,4,27.09,0.30,52.88,1000
Broadcast,3,122,8,26.04,0.31,50.96,1000
Broadcast,3,122,16,26.66,0.32,52.32,1000
Broadcast,3,122,32,33.73,0.30,61.33,1000
Broadcast,3,122,64,29.05,0.33,55.21,1000
Broadcast,3,122,128,29.74,0.39,57.92,1000
Broadcast,3,122,256,29.87,0.35,57.79,1000
Broadcast,3,122,512,31.24,0.37,60.84,1000
Broadcast,3,122,1024,34.61,0.43,66.70,1000
Broadcast,3,122,2048,43.97,0.46,85.81,1000
Broadcast,3,122,4096,57.26,0.57,112.18,1000
Broadcast,3,122,8192,84.04,0.73,166.11,1000
Broadcast,3,122,16384,256.07,3.34,498.31,1000
Broadcast,3,122,32768,393.00,4.97,765.48,1000
Broadcast,3,122,65536,656.18,7.98,1285.01,1000
Broadcast,3,122,131072,1216.12,16.05,2381.45,1000
Broadcast,3,122,262144,2387.17,35.05,4672.33,1000
Broadcast,3,122,524288,4777.51,81.99,9321.95,1000
Broadcast,3,122,1048576,9586.55,157.43,18653.12,1000
Broadcast,5,122,1,3.99,0.49,5.12,1000
Broadcast,5,122,2,4.18,0.48,5.45,1000
Broadcast,5,122,4,3.84,0.51,5.17,1000
Broadcast,5,122,8,3.79,0.54,4.83,1000
Broadcast,5,122,16,3.98,0.52,5.30,1000
Broadcast,5,122,32,4.76,0.55,6.43,1000
Broadcast,5,122,64,4.91,0.62,6.42,1000
Broadcast,5,122,128,6.39,0.73,8.76,1000
Broadcast,5,122,256,6.70,0.79,8.84,1000
Broadcast,5,122,512,6.86,0.69,8.62,1000
Broadcast,5,122,1024,7.52,0.92,9.83,1000
Broadcast,5,122,2048,10.58,0.79,14.54,1000
Broadcast,5,122,4096,19.04,0.99,27.15,1000
Broadcast,5,122,8192,34.94,1.28,52.15,1000
Broadcast,5,122,16384,88.67,6.33,115.72,1000
Broadcast,5,122,32768,161.48,10.88,215.87,1000
Broadcast,5,122,65536,324.75,18.60,435.07,1000
Broadcast,5,122,131072,639.50,34.61,864.56,1000
Broadcast,5,122,262144,1208.81,64.54,1663.44,1000
Broadcast,5,122,524288,2222.01,117.70,3122.20,1000
Broadcast,5,122,1048576,4237.41,224.64,5894.29,1000
Broadcast,1,126,1,13.45,1.10,31.43,1000
Broadcast,1,126,2,14.83,1.14,32.42,1000
Broadcast,1,126,4,15.60,1.19,33.65,1000
Broadcast,1,126,8,15.90,1.11,35.28,1000
Broadcast,1,126,16,16.49,1.37,35.12,1000
Broadcast,1,126,32,17.78,1.29,40.41,1000
Broadcast,1,126,64,16.97,1.24,37.95,1000
Broadcast,1,126,128,40.52,2.98,90.11,1000
Broadcast,1,126,256,41.01,1.98,92.26,1000
Broadcast,1,126,512,39.65,1.32,89.17,1000
Broadcast,1,126,1024,43.02,1.29,93.89,1000
Broadcast,1,126,2048,66.36,1.54,148.25,1000
Broadcast,1,126,4096,87.94,2.00,195.33,1000
Broadcast,1,126,8192,139.76,2.10,312.04,1000
Broadcast,1,126,16384,116.62,7.49,186.45,1000
Broadcast,1,126,32768,206.20,12.56,320.13,1000
Broadcast,1,126,65536,546.34,43.00,677.50,1000
Broadcast,1,126,131072,1304.49,458.52,1463.78,1000
Broadcast,1,126,262144,2979.01,2095.08,3230.91,1000
Broadcast,1,126,524288,6567.38,5617.16,6889.68,1000
Broadcast,1,126,1048576,12665.80,11007.59,13460.79,1000
Broadcast,2,126,1,7.73,0.82,15.23,1000
Broadcast,2,126,2,8.82,0.82,17.26,1000
Broadcast,2,126,4,9.16,0.78,15.82,1000
Broadcast,2,126,8,8.89,0.87,16.00,1000
Broadcast,2,126,16,8.48,1.15,14.85,1000
Broadcast,2,126,32,9.56,1.04,16.67,1000
Broadcast,2,126,64,12.53,1.15,22.59,1000
Broadcast,2,126,128,11.76,2.17,25.51,1000
Broadcast,2,126,256,10.56,2.29,20.72,1000
Broadcast,2,126,512,10.85,2.25,19.81,1000
Broadcast,2,126,1024,11.65,2.25,20.93,1000
Broadcast,2,126,2048,14.78,2.20,27.46,1000
Broadcast,2,126,4096,19.07,2.70,35.91,1000
Broadcast,2,126,8192,27.92,2.91,53.33,1000
Broadcast,2,126,16384,79.05,11.44,140.28,1000
Broadcast,2,126,32768,121.94,20.84,213.41,1000
Broadcast,2,126,65536,210.91,45.24,366.93,1000
Broadcast,2,126,131072,398.03,98.59,693.05,1000
Broadcast,2,126,262144,803.26,205.36,1397.93,1000
Broadcast,2,126,524288,1633.63,419.94,2835.70,1000
Broadcast,2,126,1048576,3239.26,824.80,5661.25,1000
Broadcast,3,126,1,30.40,0.31,62.78,1000
Broadcast,3,126,2,28.82,0.34,56.98,1000
Broadcast,3,126,4,27.81,0.37,53.56,1000
Broadcast,3,126,8,26.73,0.38,51.78,1000
Broadcast,3,126,16,27.22,0.37,52.80,1000
Broadcast,3,126,32,28.12,0.37,55.66,1000
Broadcast,3,126,64,26.96,0.39,53.32,1000
Broadcast,3,126,128,31.40,0.41,60.34,1000
Broadcast,3,126,256,31.64,0.41,60.58,1000
Broadcast,3,126,512,32.02,0.42,62.33,1000
Broadcast,3,126,1024,35.40,0.46,68.69,1000
Broadcast,3,126,2048,45.16,0.50,88.07,1000
Broadcast,3,126,4096,59.25,0.59,116.19,1000
Broadcast,3,126,8192,86.53,0.76,171.30,1000
Broadcast,3,126,16384,260.70,3.24,510.58,1000
Broadcast,3,126,32768,402.88,4.64,788.71,1000
Broadcast,3,126,65536,676.01,8.41,1325.88,1000
Broadcast,3,126,131072,1255.28,17.55,2464.01,1000
Broadcast,3,126,262144,2464.28,36.23,4827.31,1000
Broadcast,3,126,524288,4939.02,81.31,9652.50,1000
Broadcast,3,126,1048576,9837.11,158.79,19241.06,1000
Broadcast,5,126,1,3.70,0.52,5.39,1000
Broadcast,5,126,2,3.40,0.53,4.29,1000
Broadcast,5,126,4,3.36,0.53,4.61,1000
Broadcast,5,126,8,3.35,0.54,4.56,1000
Broadcast,5,126,16,3.82,0.52,4.83,1000
Broadcast,5,126,32,3.69,0.55,5.05,1000
Broadcast,5,126,64,3.82,0.55,5.15,1000
Broadcast,5,126,128,5.73,0.74,7.58,1000
Broadcast,5,126,256,6.31,0.74,8.29,1000
Broadcast,5,126,512,6.69,0.79,8.68,1000
Broadcast,5,126,1024,7.21,0.96,9.59,1000
Broadcast,5,126,2048,10.46,0.88,14.19,1000
Broadcast,5,126,4096,19.05,0.99,27.97,1000
Broadcast,5,126,8192,35.73,1.38,53.90,1000
Broadcast,5,126,16384,90.85,6.90,117.78,1000
Broadcast,5,126,32768,163.81,11.06,215.82,1000
Broadcast,5,126,65536,334.16,19.06,430.37,1000
Broadcast,5,126,131072,662.44,35.82,855.05,1000
Broadcast,5,126,262144,1208.25,63.74,1654.17,1000
Broadcast,5,126,524288,2236.80,115.84,3102.32,1000
Broadcast,5,126,1048576,4207.91,220.39,5802.05,1000
Broadcast,1,130,1,12.77,0.27,29.79,1000
Broadcast,1,130,2,14.87,0.30,35.12,1000
Broadcast,1,130,4,15.63,0.31,37.05,1000
Broadcast,1,130,8,15.79,0.29,37.14,1000
Broadcast,1,130,16,15.88,0.34,37.28,1000
Broadcast,1,130,32,20.65,0.30,45.32,1000
Broadcast,1,130,64,20.12,0.33,44.09,1000
Broadcast,1,130,128,40.75,0.51,92.63,1000
Broadcast,1,130,256,40.10,0.53,92.96,1000
Broadcast,1,130,512,39.90,0.57,92.25,1000
Broadcast,1,130,1024,42.86,0.65,96.58,1000
Broadcast,1,130,2048,69.25,0.69,155.24,1000
Broadcast,1,130,4096,92.74,0.91,205.90,1000
Broadcast,1,130,8192,151.39,1.14,333.32,1000
Broadcast,1,130,16384,123.21,6.47,197.14,1000
Broadcast,1,130,32768,283.99,23.91,399.70,1000
Broadcast,1,130,65536,809.56,87.24,939.69,1000
Broadcast,1,130,131072,1711.60,101.73,1871.87,1000
Broadcast,1,130,262144,3181.64,123.86,3455.17,1000
Broadcast,1,130,524288,6170.40,164.22,6579.89,1000
Broadcast,1,130,1048576,12117.01,272.65,13089.41,1000
Broadcast,2,130,1,6.89,0.59,17.01,1000
Broadcast,2,130,2,6.21,0.63,13.55,1000
Broadcast,2,130,4,6.19,0.56,13.33,1000
Broadcast,2,130,8,6.37,0.61,13.86,1000
Broadcast,2,130,16,6.62,0.65,14.52,1000
Broadcast,2,130,32,8.94,0.74,23.63,1000
Broadcast,2,130,64,8.75,0.81,17.61,1000
Broadcast,2,130,128,8.66,0.83,17.51,1000
Broadcast,2,130,256,8.84,0.75,18.64,1000
Broadcast,2,130,512,9.22,0.84,19.19,1000
Broadcast,2,130,1024,10.60,0.89,21.89,1000
Broadcast,2,130,2048,13.31,1.01,27.05,1000
Broadcast,2,130,4096,17.94,1.16,36.21,1000
Broadcast,2,130,8192,28.57,1.70,54.82,1000
Broadcast,2,130,16384,78.82,9.66,142.65,1000
Broadcast,2,130,32768,125.30,20.35,224.62,1000
Broadcast,2,130,65536,216.36,43.25,381.17,1000
Broadcast,2,130,131072,411.92,93.29,714.82,1000
Broadcast,2,130,262144,838.06,203.36,1430.35,1000
Broadcast,2,130,524288,1686.59,416.93,2875.42,1000
Broadcast,2,130,1048576,3348.92,832.07,5739.37,1000
Broadcast,3,130,1,30.71,0.16,66.93,1000
Broadcast,3,130,2,27.06,0.16,55.94,1000
Broadcast,3,130,4,26.16,0.19,54.88,1000
Broadcast,3,130,8,26.48,0.20,54.98,1000
Broadcast,3,130,16,33.16,0.22,62.89,1000
Broadcast,3,130,32,37.66,0.19,75.35,1000
Broadcast,3,130,64,35.42,0.18,71.93,1000
Broadcast,3,130,128,31.22,0.23,63.41,1000
Broadcast,3,130,256,31.35,0.25,81.07,1000
Broadcast,3,130,512,32.43,0.28,66.72,1000
Broadcast,3,130,1024,36.05,0.30,75.44,1000
Broadcast,3,130,2048,46.26,0.35,93.49,1000
Broadcast,3,130,4096,58.79,0.45,119.37,1000
Broadcast,3,130,8192,84.36,0.64,169.94,1000
Broadcast,3,130,16384,274.71,3.24,543.93,1000
Broadcast,3,130,32768,416.98,4.79,817.85,1000
Broadcast,3,130,65536,695.69,7.87,1363.93,1000
Broadcast,3,130,131072,1291.81,15.23,2521.33,1000
Broadcast,3,130,262144,2539.67,33.17,4958.89,1000
Broadcast,3,130,524288,5082.53,71.57,9882.76,1000
Broadcast,3,130,1048576,10974.35,170.05,23627.26,1000
Broadcast,5,130,1,2.92,0.37,4.46,1000
Broadcast,5,130,2,2.76,0.33,4.10,1000
Broadcast,5,130,4,2.60,0.36,4.19,1000
Broadcast,5,130,8,3.24,0.39,4.80,1000
Broadcast,5,130,16,2.87,0.43,4.52,1000
Broadcast,5,130,32,3.89,0.39,5.59,1000
Broadcast,5,130,64,3.80,0.37,5.46,1000
Broadcast,5,130,128,5.46,0.54,8.24,1000
Broadcast,5,130,256,5.64,0.58,8.34,1000
Broadcast,5,130,512,5.84,0.54,8.42,1000
Broadcast,5,130,1024,6.24,0.55,9.12,1000
Broadcast,5,130,2048,10.08,0.62,16.19,1000
Broadcast,5,130,4096,18.71,0.79,35.72,1000
Broadcast,5,130,8192,36.49,1.14,59.35,1000
Broadcast,5,130,16384,88.17,6.13,117.08,1000
Broadcast,5,130,32768,167.76,10.36,221.73,1000
Broadcast,5,130,65536,344.01,18.92,450.69,1000
Broadcast,5,130,131072,680.12,34.83,888.97,1000
Broadcast,5,130,262144,1270.26,64.22,1676.19,1000
Broadcast,5,130,524288,2300.46,116.92,3114.86,1000
Broadcast,5,130,1048576,4334.77,218.34,5941.21,1000
Broadcast,1,134,1,14.13,0.75,32.08,1000
Broadcast,1,134,2,16.53,0.56,38.03,1000
Broadcast,1,134,4,16.94,0.45,38.81,1000
Broadcast,1,134,8,16.91,0.47,38.88,1000
Broadcast,1,134,16,17.36,0.47,39.62,1000
Broadcast,1,134,32,21.03,0.59,45.96,1000
Broadcast,1,134,64,20.83,0.57,45.09,1000
Broadcast,1,134,128,43.00,1.07,95.26,1000
Broadcast,1,134,256,43.23,0.78,97.01,1000
Broadcast,1,134,512,41.95,0.72,94.01,1000
Broadcast,1,134,1024,44.98,0.84,99.13,1000
Broadcast,1,134,2048,71.82,0.88,156.24,1000
Broadcast,1,134,4096,96.11,1.08,207.30,1000
Broadcast,1,134,8192,154.90,1.67,333.65,1000
Broadcast,1,134,16384,117.16,6.25,191.35,1000
Broadcast,1,134,32768,274.46,24.18,389.46,1000
Broadcast,1,134,65536,733.38,118.39,873.64,1000
Broadcast,1,134,131072,1674.66,142.57,1871.39,1000
Broadcast,1,134,262144,2900.56,193.36,3228.18,1000
Broadcast,1,134,524288,5791.75,329.71,6351.88,1000
Broadcast,1,134,1048576,8344.62,600.75,10545.12,1000
Broadcast,2,134,1,9.53,0.85,21.20,1000
Broadcast,2,134,2,7.83,1.05,17.45,1000
Broadcast,2,134,4,7.60,1.00,16.10,1000
Broadcast,2,134,8,8.06,1.14,16.29,1000
Broadcast,2,134,16,7.32,1.12,15.13,1000
Broadcast,2,134,32,9.73,1.26,19.18,1000
Broadcast,2,134,64,9.75,1.28,19.19,1000
Broadcast,2,134,128,9.45,1.08,18.52,1000
Broadcast,2,134,256,9.54,1.02,19.07,1000
Broadcast,2,134,512,9.85,0.94,19.84,1000
Broadcast,2,134,1024,14.21,1.01,26.83,1000
Broadcast,2,134,2048,14.70,1.09,27.90,1000
Broadcast,2,134,4096,18.51,1.17,35.90,1000
Broadcast,2,134,8192,28.45,2.47,56.02,1000
Broadcast,2,134,16384,78.71,9.09,145.93,1000
Broadcast,2,134,32768,126.04,16.28,228.04,1000
Broadcast,2,134,65536,219.28,38.80,390.73,1000
Broadcast,2,134,131072,415.31,92.45,726.06,1000
Broadcast,2,134,262144,842.70,203.06,1448.51,1000
Broadcast,2,134,524288,1716.69,432.78,2962.23,1000
Broadcast,2,134,1048576,3381.39,820.31,5876.48,1000
Broadcast,3,134,1,33.59,0.24,70.62,1000
Broadcast,3,134,2,29.69,0.28,60.46,1000
Broadcast,3,134,4,29.41,0.29,58.57,1000
Broadcast,3,134,8,27.74,0.31,56.55,1000
Broadcast,3,134,16,28.01,0.29,56.89,1000
Broadcast,3,134,32,36.99,0.34,73.52,1000
Broadcast,3,134,64,35.61,0.35,71.30,1000
Broadcast,3,134,128,33.63,0.33,67.07,1000
Broadcast,3,134,256,32.95,0.38,66.24,1000
Broadcast,3,134,512,34.09,0.35,68.93,1000
Broadcast,3,134,1024,37.87,0.37,79.06,1000
Broadcast,3,134,2048,48.09,0.40,96.74,1000
Broadcast,3,134,4096,61.61,0.46,123.09,1000
Broadcast,3,134,8192,87.77,0.52,175.82,1000
Broadcast,3,134,16384,284.95,3.09,558.11,1000
Broadcast,3,134,32768,427.09,4.78,839.08,1000
Broadcast,3,134,65536,719.35,7.67,1410.77,1000
Broadcast,3,134,131072,1330.41,16.64,2596.04,1000
Broadcast,3,134,262144,2613.63,34.03,5080.55,1000
Broadcast,3,134,524288,5229.91,70.50,10137.42,1000
Broadcast,3,134,1048576,10429.63,151.72,20188.23,1000
Broadcast,5,134,1,3.72,0.41,6.05,1000
Broadcast,5,134,2,2.96,0.41,5.00,1000
Broadcast,5,134,4,3.33,0.39,5.52,1000
Broadcast,5,134,8,2.62,0.38,4.36,1000
Broadcast,5,134,16,2.75,0.43,4.44,1000
Broadcast,5,134,32,3.76,0.50,5.76,1000
Broadcast,5,134,64,3.89,0.53,6.18,1000
Broadcast,5,134,128,5.60,0.59,8.34,1000
Broadcast,5,134,256,5.65,0.58,7.91,1000
Broadcast,5,134,512,5.97,0.58,8.57,1000
Broadcast,5,134,1024,6.51,0.61,9.29,1000
Broadcast,5,134,2048,10.14,0.68,15.06,1000
Broadcast,5,134,4096,18.65,0.78,28.74,1000
Broadcast,5,134,8192,37.08,0.97,57.02,1000
Broadcast,5,134,16384,92.54,7.24,120.54,1000
Broadcast,5,134,32768,164.83,10.49,218.11,1000
Broadcast,5,134,65536,340.89,20.37,429.73,1000
Broadcast,5,134,131072,682.72,35.89,886.91,1000
Broadcast,5,134,262144,1263.38,63.99,1697.86,1000
Broadcast,5,134,524288,2327.60,116.09,3168.76,1000
Broadcast,5,134,1048576,4410.32,222.91,6002.05,1000
Broadcast,1,138,1,14.68,0.59,34.44,1000
Broadcast,1,138,2,18.24,0.65,42.13,1000
Broadcast,1,138,4,18.37,0.68,42.50,1000
Broadcast,1,138,8,18.70,0.71,43.14,1000
Broadcast,1,138,16,19.46,1.21,44.11,1000
Broadcast,1,138,32,22.14,0.75,49.37,1000
Broadcast,1,138,64,21.68,0.88,47.87,1000
Broadcast,1,138,128,44.52,0.94,98.80,1000
Broadcast,1,138,256,44.63,0.93,99.76,1000
Broadcast,1,138,512,43.66,0.89,97.88,1000
Broadcast,1,138,1024,47.80,1.00,105.27,1000
Broadcast,1,138,2048,74.46,1.09,159.64,1000
Broadcast,1,138,4096,99.50,1.35,210.27,1000
Broadcast,1,138,8192,159.32,1.39,335.63,1000
Broadcast,1,138,16384,120.48,7.72,199.03,1000
Broadcast,1,138,32768,256.22,27.36,377.34,1000
Broadcast,1,138,65536,761.30,125.98,913.40,1000
Broadcast,1,138,131072,1575.00,181.37,1817.24,1000
Broadcast,1,138,262144,2996.86,281.32,3411.51,1000
Broadcast,1,138,524288,5788.24,524.50,6494.52,1000
Broadcast,1,138,1048576,11420.98,927.83,13016.44,1000
Broadcast,2,138,1,11.05,1.12,23.07,1000
Broadcast,2,138,2,9.82,1.13,19.39,1000
Broadcast,2,138,4,8.20,0.61,16.67,1000
Broadcast,2,138,8,7.72,0.58,16.07,1000
Broadcast,2,138,16,7.53,0.61,15.78,1000
Broadcast,2,138,32,9.17,1.00,20.30,1000
Broadcast,2,138,64,9.67,1.02,20.82,1000
Broadcast,2,138,128,9.65,1.09,19.53,1000
Broadcast,2,138,256,9.89,0.99,20.54,1000
Broadcast,2,138,512,10.12,0.97,20.38,1000
Broadcast,2,138,1024,13.87,1.83,25.97,1000
Broadcast,2,138,2048,15.97,1.10,30.39,1000
Broadcast,2,138,4096,20.17,1.94,39.39,1000
Broadcast,2,138,8192,28.11,2.22,54.76,1000
Broadcast,2,138,16384,80.27,9.51,148.16,1000
Broadcast,2,138,32768,128.67,20.01,232.88,1000
Broadcast,2,138,65536,234.92,41.96,413.58,1000
Broadcast,2,138,131072,426.63,94.52,745.27,1000
Broadcast,2,138,262144,862.27,201.11,1482.60,1000
Broadcast,2,138,524288,1742.44,413.62,3016.22,1000
Broadcast,2,138,1048576,3463.49,819.75,6015.11,1000
Broadcast,3,138,1,36.47,0.27,78.07,1000
Broadcast,3,138,2,30.84,0.35,62.50,1000
Broadcast,3,138,4,29.87,0.33,60.42,1000
Broadcast,3,138,8,31.09,0.37,61.85,1000
Broadcast,3,138,16,33.76,0.34,68.86,1000
Broadcast,3,138,32,38.84,0.42,76.38,1000
Broadcast,3,138,64,35.90,0.44,72.21,1000
Broadcast,3,138,128,34.57,0.41,69.08,1000
Broadcast,3,138,256,34.29,0.38,68.91,1000
Broadcast,3,138,512,35.86,0.41,75.66,1000
Broadcast,3,138,1024,39.57,0.41,79.26,1000
Broadcast,3,138,2048,50.19,0.46,99.94,1000
Broadcast,3,138,4096,64.08,0.57,128.05,1000
Broadcast,3,138,8192,91.90,0.71,183.16,1000
Broadcast,3,138,16384,290.52,3.51,569.75,1000
Broadcast,3,138,32768,441.11,5.03,861.75,1000
Broadcast,3,138,65536,747.89,8.00,1464.28,1000
Broadcast,3,138,131072,1362.79,16.26,2660.47,1000
Broadcast,3,138,262144,2688.48,34.39,5233.49,1000
Broadcast,3,138,524288,5395.36,75.22,10484.40,1000
Broadcast,3,138,1048576,10785.22,160.67,20909.10,1000
Broadcast,5,138,1,3.41,0.39,5.62,1000
Broadcast,5,138,2,3.36,0.41,5.45,1000
Broadcast,5,138,4,3.40,0.40,5.83,1000
Broadcast,5,138,8,3.53,0.42,5.92,1000
Broadcast,5,138,16,3.75,0.44,6.19,1000
Broadcast,5,138,32,4.30,0.53,6.91,1000
Broadcast,5,138,64,4.45,0.54,7.19,1000
Broadcast,5,138,128,6.47,0.65,9.98,1000
Broadcast,5,138,256,6.50,0.64,10.28,1000
Broadcast,5,138,512,6.80,0.62,10.42,1000
Broadcast,5,138,1024,7.70,0.64,11.86,1000
Broadcast,5,138,2048,10.79,0.71,16.07,1000
Broadcast,5,138,4096,19.22,0.83,29.35,1000
Broadcast,5,138,8192,37.64,1.04,58.03,1000
Broadcast,5,138,16384,91.86,7.08,122.39,1000
Broadcast,5,138,32768,165.87,10.26,218.65,1000
Broadcast,5,138,65536,347.61,18.72,458.14,1000
Broadcast,5,138,131072,688.84,34.50,887.37,1000
Broadcast,5,138,262144,1274.50,63.43,1721.43,1000
Broadcast,5,138,524288,2349.12,118.30,3196.64,1000
Broadcast,5,138,1048576,4385.24,223.25,6001.19,1000
Broadcast,1,142,1,15.35,0.81,35.99,1000
Broadcast,1,142,2,18.36,0.95,43.16,1000
Broadcast,1,142,4,18.82,1.01,43.56,1000
Broadcast,1,142,8,18.86,1.01,44.00,1000
Broadcast,1,142,16,19.18,1.05,44.41,1000
Broadcast,1,142,32,22.46,1.55,50.28,1000
Broadcast,1,142,64,22.30,1.36,49.45,1000
Broadcast,1,142,128,45.90,1.25,99.38,1000
Broadcast,1,142,256,46.68,1.25,103.05,1000
Broadcast,1,142,512,45.78,1.23,101.12,1000
Broadcast,1,142,1024,49.27,1.21,106.69,1000
Broadcast,1,142,2048,77.13,1.38,162.41,1000
Broadcast,1,142,4096,102.68,1.50,212.23,1000
Broadcast,1,142,8192,163.85,1.75,337.55,1000
Broadcast,1,142,16384,112.64,8.13,196.94,1000
Broadcast,1,142,32768,244.19,25.17,355.45,1000
Broadcast,1,142,65536,660.43,115.08,847.25,1000
Broadcast,1,142,131072,1355.61,196.90,1632.69,1000
Broadcast,1,142,262144,2704.28,368.44,3157.13,1000
Broadcast,1,142,524288,5617.33,676.34,6454.85,1000
Broadcast,1,142,1048576,8050.40,998.24,10493.64,1000
Broadcast,2,142,1,12.67,0.99,24.92,1000
Broadcast,2,142,2,10.48,1.09,20.53,1000
Broadcast,2,142,4,12.07,0.42,23.63,1000
Broadcast,2,142,8,9.41,0.38,20.68,1000
Broadcast,2,142,16,9.44,0.41,20.13,1000
Broadcast,2,142,32,10.52,0.43,22.64,1000
Broadcast,2,142,64,10.63,0.46,22.68,1000
Broadcast,2,142,128,10.91,0.83,20.85,1000
Broadcast,2,142,256,13.15,1.45,23.69,1000
Broadcast,2,142,512,11.99,0.93,22.63,1000
Broadcast,2,142,1024,13.75,1.54,26.35,1000
Broadcast,2,142,2048,16.76,1.88,32.53,1000
Broadcast,2,142,4096,20.06,1.69,39.45,1000
Broadcast,2,142,8192,29.45,2.39,57.69,1000
Broadcast,2,142,16384,83.22,8.76,155.35,1000
Broadcast,2,142,32768,132.17,14.86,242.13,1000
Broadcast,2,142,65536,230.36,39.09,408.70,1000
Broadcast,2,142,131072,437.84,98.35,778.42,1000
Broadcast,2,142,262144,882.25,201.35,1565.29,1000
Broadcast,2,142,524288,1782.42,424.52,3153.76,1000
Broadcast,2,142,1048576,3518.93,806.05,6263.68,1000
Broadcast,3,142,1,38.43,0.26,76.43,1000
Broadcast,3,142,2,32.08,0.27,64.96,1000
Broadcast,3,142,4,30.93,0.29,61.97,1000
Broadcast,3,142,8,36.87,0.29,68.43,1000
Broadcast,3,142,16,32.76,0.29,64.31,1000
Broadcast,3,142,32,37.61,0.32,74.70,1000
Broadcast,3,142,64,37.29,0.36,73.73,1000
Broadcast,3,142,128,35.73,0.38,71.02,1000
Broadcast,3,142,256,35.45,0.34,70.89,1000
Broadcast,3,142,512,37.09,0.35,77.16,1000
Broadcast,3,142,1024,40.75,0.40,81.42,1000
Broadcast,3,142,2048,51.94,0.41,102.46,1000
Broadcast,3,142,4096,66.47,0.49,132.18,1000
Broadcast,3,142,8192,95.23,0.61,189.18,1000
Broadcast,3,142,16384,299.18,3.42,583.11,1000
Broadcast,3,142,32768,452.56,5.52,880.17,1000
Broadcast,3,142,65536,767.53,8.63,1495.22,1000
Broadcast,3,142,131072,1421.96,16.47,2765.17,1000
Broadcast,3,142,262144,2781.23,35.75,5401.96,1000
Broadcast,3,142,524288,5568.52,75.25,10812.81,1000
Broadcast,3,142,1048576,11081.13,161.64,21529.80,1000
Broadcast,5,142,1,3.77,0.43,6.95,1000
Broadcast,5,142,2,3.75,0.41,6.83,1000
Broadcast,5,142,4,3.44,0.40,6.53,1000
Broadcast,5,142,8,3.36,0.45,6.63,1000
Broadcast,5,142,16,3.63,0.43,6.97,1000
Broadcast,5,142,32,4.00,0.53,7.40,1000
Broadcast,5,142,64,4.08,0.53,7.40,1000
Broadcast,5,142,128,6.08,0.63,9.67,1000
Broadcast,5,142,256,6.29,0.61,10.24,1000
Broadcast,5,142,512,6.70,0.60,10.15,1000
Broadcast,5,142,1024,7.44,0.64,11.09,1000
Broadcast,5,142,2048,10.86,0.70,15.14,1000
Broadcast,5,142,4096,19.17,0.83,27.14,1000
Broadcast,5,142,8192,36.29,1.06,55.56,1000
Broadcast,5,142,16384,91.60,6.21,122.56,1000
Broadcast,5,142,32768,171.21,10.86,225.63,1000
Broadcast,5,142,65536,347.84,18.96,453.97,1000
Broadcast,5,142,131072,681.40,35.46,898.46,1000
Broadcast,5,142,262144,1269.68,64.41,1718.37,1000
Broadcast,5,142,524288,2355.07,118.54,3214.72,1000
Broadcast,5,142,1048576,4456.52,223.00,6126.89,1000
Broadcast,1,146,1,16.64,0.99,39.40,1000
Broadcast,1,146,2,19.80,1.13,46.75,1000
Broadcast,1,146,4,19.46,0.59,46.30,1000
Broadcast,1,146,8,19.57,0.67,46.65,1000
Broadcast,1,146,16,19.99,0.63,47.23,1000
Broadcast,1,146,32,23.02,1.24,52.71,1000
Broadcast,1,146,64,22.93,0.76,52.38,1000
Broadcast,1,146,128,46.58,0.80,101.02,1000
Broadcast,1,146,256,47.65,0.68,105.17,1000
Broadcast,1,146,512,46.69,0.74,103.62,1000
Broadcast,1,146,1024,50.70,0.74,109.78,1000
Broadcast,1,146,2048,79.17,1.06,165.14,1000
Broadcast,1,146,4096,104.90,1.18,214.70,1000
Broadcast,1,146,8192,168.49,1.21,340.76,1000
Broadcast,1,146,16384,115.12,8.45,197.77,1000
Broadcast,1,146,32768,278.91,35.48,390.67,1000
Broadcast,1,146,65536,744.40,110.83,937.10,1000
Broadcast,1,146,131072,1503.30,198.79,1796.07,1000
Broadcast,1,146,262144,2781.53,291.71,3307.99,1000
Broadcast,1,146,524288,5649.30,600.97,6648.29,1000
Broadcast,1,146,1048576,10790.66,1140.61,12727.73,1000
Broadcast,2,146,1,9.98,1.05,18.52,1000
Broadcast,2,146,2,13.18,1.07,28.94,1000
Broadcast,2,146,4,13.62,1.26,24.67,1000
Broadcast,2,146,8,11.12,1.16,21.10,1000
Broadcast,2,146,16,10.69,1.24,20.74,1000
Broadcast,2,146,32,13.47,1.37,28.19,1000
Broadcast,2,146,64,13.63,1.43,28.27,1000
Broadcast,2,146,128,12.65,2.01,23.56,1000
Broadcast,2,146,256,12.07,1.85,22.45,1000
Broadcast,2,146,512,13.54,1.60,25.33,1000
Broadcast,2,146,1024,13.67,1.97,25.51,1000
Broadcast,2,146,2048,17.70,2.21,36.11,1000
Broadcast,2,146,4096,21.00,2.18,40.11,1000
Broadcast,2,146,8192,31.96,3.31,60.57,1000
Broadcast,2,146,16384,86.92,10.69,162.96,1000
Broadcast,2,146,32768,136.25,19.03,251.20,1000
