Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Reduce,2,156,128,39.73,34.43,46.37,1000
Reduce,2,156,256,38.70,32.79,45.17,1000
Reduce,2,156,512,41.77,35.47,48.86,1000
Reduce,2,156,1024,43.80,36.31,50.63,1000
Reduce,2,156,2048,54.77,42.64,61.73,1000
Reduce,2,156,4096,80.13,58.71,90.64,1000
Reduce,2,156,8192,119.56,82.78,137.83,1000
Reduce,2,156,16384,236.19,133.81,316.83,1000
Reduce,2,156,32768,575.88,400.80,638.25,1000
Reduce,2,156,65536,498.32,446.15,535.53,1000
Reduce,2,156,131072,1790.88,1560.92,1976.22,1000
Reduce,2,156,262144,408.70,345.66,454.48,1000
Reduce,2,156,524288,1101.71,928.00,1245.61,1000
Reduce,2,156,1048576,2579.11,2162.89,2780.06,1000
Reduce,3,156,4,83.72,79.35,89.57,1000
Reduce,3,156,8,78.04,72.73,84.16,1000
Reduce,3,156,16,77.25,71.93,83.30,1000
Reduce,3,156,32,104.90,100.21,111.34,1000
Reduce,3,156,64,102.33,97.70,108.41,1000
Reduce,3,156,128,103.82,98.25,110.36,1000
Reduce,3,156,256,102.36,96.69,108.55,1000
Reduce,3,156,512,107.94,102.16,114.43,1000
Reduce,3,156,1024,123.47,115.57,130.76,1000
Reduce,3,156,2048,153.88,141.13,162.93,1000
Reduce,3,156,4096,206.55,184.31,222.69,1000
Reduce,3,156,8192,324.00,284.31,343.34,1000
Reduce,3,156,16384,560.65,455.22,644.39,1000
Reduce,3,156,32768,1264.48,1061.38,1324.95,1000
Reduce,3,156,65536,1479.01,1421.46,1520.96,1000
Reduce,3,156,131072,1760.17,1507.42,1971.37,1000
Reduce,3,156,262144,401.79,339.90,448.44,1000
Reduce,3,156,524288,1107.92,938.15,1256.29,1000
Reduce,3,156,1048576,2573.27,2162.81,2769.98,1000
Reduce,4,156,4,19.39,15.14,24.67,1000
Reduce,4,156,8,17.46,13.08,22.67,1000
Reduce,4,156,16,14.99,9.91,20.77,1000
Reduce,4,156,32,17.41,13.35,23.49,1000
Reduce,4,156,64,18.24,13.97,23.82,1000
Reduce,4,156,128,31.94,25.75,38.92,1000
Reduce,4,156,256,24.99,19.15,31.55,1000
Reduce,4,156,512,24.47,17.51,30.57,1000
Reduce,4,156,1024,25.53,17.45,32.34,1000
Reduce,4,156,2048,31.26,20.45,38.24,1000
Reduce,4,156,4096,50.26,29.83,61.28,1000
Reduce,4,156,8192,95.51,56.56,113.01,1000
Reduce,4,156,16384,219.18,129.37,290.40,1000
Reduce,4,156,32768,421.72,240.86,475.02,1000
Reduce,4,156,65536,556.48,518.45,594.93,1000
Reduce,4,156,131072,2246.19,2035.96,2438.20,1000
Reduce,4,156,262144,476.78,396.76,538.07,1000
Reduce,4,156,524288,1231.98,1006.90,1352.54,1000
Reduce,4,156,1048576,2817.77,2317.89,3102.23,1000
Reduce,1,158,4,28.71,22.34,34.97,1000
Reduce,1,158,8,25.45,20.12,33.06,1000
Reduce,1,158,16,25.38,19.56,32.21,1000
Reduce,1,158,32,36.15,26.39,43.13,1000
Reduce,1,158,64,34.51,26.97,43.10,1000
Reduce,1,158,128,51.89,38.24,58.19,1000
Reduce,1,158,256,63.66,49.54,70.57,1000
Reduce,1,158,512,69.44,54.68,76.07,1000
Reduce,1,158,1024,80.63,63.45,87.17,1000
Reduce,1,158,2048,111.90,87.85,120.23,1000
Reduce,1,158,4096,176.72,139.61,187.55,1000
Reduce,1,158,8192,279.04,209.57,298.52,1000
Reduce,1,158,16384,653.10,538.27,726.74,1000
Reduce,1,158,32768,1280.08,1060.31,1348.87,1000
Reduce,1,158,65536,2207.79,2145.12,2249.23,1000
Reduce,1,158,131072,2523.32,2356.08,2694.85,1000
Reduce,1,158,262144,752.71,640.35,901.53,1000
Reduce,1,158,524288,1749.64,1430.23,2010.34,1000
Reduce,1,158,1048576,3103.55,2524.64,3423.36,1000
Reduce,2,158,4,35.11,30.99,40.26,1000
Reduce,2,158,8,31.12,25.39,37.82,1000
Reduce,2,158,16,29.95,24.32,36.82,1000
Reduce,2,158,32,38.91,33.35,46.36,1000
Reduce,2,158,64,42.26,37.01,49.86,1000
Reduce,2,158,128,40.40,34.29,47.24,1000
Reduce,2,158,256,36.75,29.55,46.39,1000
Reduce,2,158,512,38.10,30.61,55.39,1000
Reduce,2,158,1024,44.89,35.67,77.45,1000
Reduce,2,158,2048,54.37,42.68,61.33,1000
Reduce,2,158,4096,78.71,56.97,88.85,1000
Reduce,2,158,8192,117.94,81.32,135.26,1000
Reduce,2,158,16384,236.93,134.75,316.82,1000
Reduce,2,158,32768,588.63,407.02,652.64,1000
Reduce,2,158,65536,525.53,468.74,566.08,1000
Reduce,2,158,131072,1784.44,1523.40,1986.40,1000
Reduce,2,158,262144,519.99,454.84,589.46,1000
Reduce,2,158,524288,1350.12,1168.74,1485.42,1000
Reduce,2,158,1048576,2780.48,2513.88,2973.84,1000
Reduce,3,158,4,88.80,84.32,95.14,1000
Reduce,3,158,8,83.61,78.33,90.62,1000
Reduce,3,158,16,80.65,75.34,87.91,1000
Reduce,3,158,32,109.46,104.67,116.76,1000
Reduce,3,158,64,106.53,102.00,113.54,1000
Reduce,3,158,128,108.52,102.48,115.52,1000
Reduce,3,158,256,105.41,98.94,111.90,1000
Reduce,3,158,512,114.49,106.67,120.90,1000
Reduce,3,158,1024,125.93,117.62,132.67,1000
Reduce,3,158,2048,157.05,145.18,165.69,1000
Reduce,3,158,4096,214.07,189.91,225.74,1000
Reduce,3,158,8192,329.62,287.51,348.80,1000
Reduce,3,158,16384,562.85,462.60,647.22,1000
Reduce,3,158,32768,1286.17,1075.34,1352.24,1000
Reduce,3,158,65536,1494.53,1437.39,1536.43,1000
Reduce,3,158,131072,1693.66,1393.14,1918.58,1000
Reduce,3,158,262144,493.55,429.61,555.75,1000
Reduce,3,158,524288,1286.39,1107.40,1402.57,1000
Reduce,3,158,1048576,2748.88,2477.97,2926.01,1000
Reduce,4,158,4,21.53,16.25,26.97,1000
Reduce,4,158,8,15.84,11.09,21.51,1000
Reduce,4,158,16,16.13,10.71,22.86,1000
Reduce,4,158,32,18.24,13.55,24.95,1000
Reduce,4,158,64,17.82,13.32,24.05,1000
Reduce,4,158,128,21.17,14.55,27.07,1000
Reduce,4,158,256,28.72,22.09,34.86,1000
Reduce,4,158,512,26.16,19.44,32.72,1000
Reduce,4,158,1024,28.34,19.72,35.01,1000
Reduce,4,158,2048,31.89,19.96,38.12,1000
Reduce,4,158,4096,50.73,31.03,59.63,1000
Reduce,4,158,8192,96.12,56.69,112.97,1000
Reduce,4,158,16384,254.70,127.24,335.32,1000
Reduce,4,158,32768,403.19,230.49,453.24,1000
Reduce,4,158,65536,566.68,515.60,597.90,1000
Reduce,4,158,131072,2531.86,2270.84,2684.55,1000
Reduce,4,158,262144,742.92,639.16,895.32,1000
Reduce,4,158,524288,1740.22,1447.85,2001.42,1000
Reduce,4,158,1048576,3117.29,2589.97,3441.44,1000
Reduce,1,160,4,32.07,25.48,37.47,1000
Reduce,1,160,8,28.93,21.63,34.95,1000
Reduce,1,160,16,25.36,18.18,30.50,1000
Reduce,1,160,32,28.80,19.66,34.25,1000
Reduce,1,160,64,31.23,22.21,37.31,1000
Reduce,1,160,128,50.79,39.71,58.42,1000
Reduce,1,160,256,64.98,54.54,71.16,1000
Reduce,1,160,512,73.72,58.51,80.62,1000
Reduce,1,160,1024,79.84,62.90,87.10,1000
Reduce,1,160,2048,110.92,88.81,118.98,1000
Reduce,1,160,4096,182.72,148.54,195.30,1000
Reduce,1,160,8192,285.67,221.59,314.05,1000
Reduce,1,160,16384,649.58,541.57,722.95,1000
Reduce,1,160,32768,1283.40,1070.80,1353.56,1000
Reduce,1,160,65536,2250.79,2181.88,2292.01,1000
Reduce,1,160,131072,2179.51,1991.86,2311.26,1000
Reduce,1,160,262144,472.96,411.82,511.90,1000
Reduce,1,160,524288,1277.88,1114.52,1390.43,1000
Reduce,1,160,1048576,2908.41,2656.54,3108.24,1000
Reduce,2,160,4,33.99,30.06,38.78,1000
Reduce,2,160,8,31.13,25.44,37.46,1000
Reduce,2,160,16,31.02,24.93,37.41,1000
Reduce,2,160,32,39.67,34.16,45.50,1000
Reduce,2,160,64,48.66,43.56,55.18,1000
Reduce,2,160,128,43.74,37.96,51.38,1000
Reduce,2,160,256,41.15,34.72,47.90,1000
Reduce,2,160,512,41.60,35.78,47.79,1000
Reduce,2,160,1024,47.27,39.40,54.30,1000
Reduce,2,160,2048,60.42,50.50,67.91,1000
Reduce,2,160,4096,77.74,59.11,92.19,1000
Reduce,2,160,8192,120.93,86.23,146.10,1000
Reduce,2,160,16384,246.04,139.50,325.16,1000
Reduce,2,160,32768,571.27,398.97,632.00,1000
Reduce,2,160,65536,525.44,474.59,570.55,1000
Reduce,2,160,131072,1578.80,1379.05,1762.74,1000
Reduce,2,160,262144,398.21,363.59,445.55,1000
Reduce,2,160,524288,1092.22,1002.02,1221.65,1000
Reduce,2,160,1048576,2541.02,2403.64,2707.90,1000
Reduce,3,160,4,82.99,78.29,88.77,1000
Reduce,3,160,8,83.04,76.84,89.23,1000
Reduce,3,160,16,91.25,85.18,98.35,1000
Reduce,3,160,32,110.59,104.57,116.46,1000
Reduce,3,160,64,103.54,97.80,109.92,1000
Reduce,3,160,128,109.22,102.92,117.30,1000
Reduce,3,160,256,105.64,99.05,112.77,1000
Reduce,3,160,512,111.89,105.72,118.68,1000
Reduce,3,160,1024,127.44,120.19,134.58,1000
Reduce,3,160,2048,158.91,146.98,169.64,1000
Reduce,3,160,4096,217.27,195.30,233.90,1000
Reduce,3,160,8192,330.20,290.59,358.01,1000
Reduce,3,160,16384,566.06,458.72,649.06,1000
Reduce,3,160,32768,1305.68,1097.84,1383.78,1000
Reduce,3,160,65536,1504.00,1453.06,1548.22,1000
Reduce,3,160,131072,1536.23,1360.80,1709.53,1000
Reduce,3,160,262144,396.76,361.07,440.47,1000
Reduce,3,160,524288,1103.25,1016.29,1222.32,1000
Reduce,3,160,1048576,2528.45,2396.33,2663.03,1000
Reduce,4,160,4,22.61,17.61,27.39,1000
Reduce,4,160,8,18.95,13.60,25.26,1000
Reduce,4,160,16,16.73,11.69,21.74,1000
Reduce,4,160,32,18.38,13.95,23.67,1000
Reduce,4,160,64,18.96,14.28,24.14,1000
Reduce,4,160,128,21.65,16.36,28.71,1000
Reduce,4,160,256,21.92,16.36,28.14,1000
Reduce,4,160,512,30.55,25.12,36.30,1000
Reduce,4,160,1024,43.80,38.08,49.76,1000
Reduce,4,160,2048,34.62,24.84,43.25,1000
Reduce,4,160,4096,55.76,38.11,69.10,1000
Reduce,4,160,8192,98.36,62.03,124.61,1000
Reduce,4,160,16384,260.45,132.93,340.61,1000
Reduce,4,160,32768,405.66,233.08,452.79,1000
Reduce,4,160,65536,575.85,524.53,618.80,1000
Reduce,4,160,131072,2115.69,1914.32,2263.71,1000
Reduce,4,160,262144,473.10,415.57,513.75,1000
Reduce,4,160,524288,1263.58,1097.29,1371.93,1000
Reduce,4,160,1048576,2862.45,2612.34,3046.33,1000
Reduce,1,162,4,36.43,31.19,43.60,1000
Reduce,1,162,8,28.89,22.90,36.25,1000
Reduce,1,162,16,25.95,20.87,32.70,1000
Reduce,1,162,32,28.57,21.00,35.66,1000
Reduce,1,162,64,35.52,27.79,42.05,1000
Reduce,1,162,128,53.30,42.35,60.39,1000
Reduce,1,162,256,65.57,57.49,72.85,1000
Reduce,1,162,512,76.15,66.81,83.64,1000
Reduce,1,162,1024,86.75,76.52,94.24,1000
Reduce,1,162,2048,112.69,98.10,120.57,1000
Reduce,1,162,4096,179.88,152.44,192.91,1000
Reduce,1,162,8192,280.43,214.10,307.62,1000
Reduce,1,162,16384,655.14,538.54,731.21,1000
Reduce,1,162,32768,1294.01,1097.92,1367.61,1000
Reduce,1,162,65536,2259.70,2185.14,2305.21,1000
Reduce,1,162,131072,2307.90,2013.91,2519.09,1000
Reduce,1,162,262144,685.16,596.43,815.91,1000
Reduce,1,162,524288,1617.15,1369.71,1848.45,1000
Reduce,1,162,1048576,2959.12,2535.02,3205.14,1000
Reduce,2,162,4,39.97,35.23,45.78,1000
Reduce,2,162,8,35.06,28.82,42.19,1000
Reduce,2,162,16,31.83,26.02,39.12,1000
Reduce,2,162,32,39.98,35.01,46.67,1000
Reduce,2,162,64,49.02,44.15,56.48,1000
Reduce,2,162,128,42.67,36.16,50.64,1000
Reduce,2,162,256,40.68,34.51,48.41,1000
Reduce,2,162,512,41.90,35.75,48.61,1000
Reduce,2,162,1024,47.59,39.70,54.77,1000
Reduce,2,162,2048,58.92,48.16,66.82,1000
Reduce,2,162,4096,94.67,74.18,109.23,1000
Reduce,2,162,8192,122.63,82.88,146.09,1000
Reduce,2,162,16384,246.98,136.63,324.80,1000
Reduce,2,162,32768,602.60,421.20,657.78,1000
Reduce,2,162,65536,533.02,478.33,579.10,1000
Reduce,2,162,131072,1618.73,1289.73,1859.32,1000
Reduce,2,162,262144,474.58,420.37,505.36,1000
Reduce,2,162,524288,1235.67,1070.24,1338.49,1000
Reduce,2,162,1048576,2670.40,2359.35,2760.22,1000
Reduce,3,162,4,97.67,91.87,103.63,1000
Reduce,3,162,8,88.94,82.78,95.28,1000
Reduce,3,162,16,85.55,79.38,92.08,1000
Reduce,3,162,32,112.76,106.99,119.07,1000
Reduce,3,162,64,108.54,103.21,114.92,1000
Reduce,3,162,128,109.85,103.32,117.83,1000
Reduce,3,162,256,108.85,102.26,115.46,1000
Reduce,3,162,512,113.67,107.27,120.15,1000
Reduce,3,162,1024,130.08,122.43,137.14,1000
Reduce,3,162,2048,165.99,152.80,177.18,1000
Reduce,3,162,4096,221.05,198.18,238.55,1000
Reduce,3,162,8192,338.44,297.11,365.54,1000
Reduce,3,162,16384,562.69,470.31,634.65,1000
Reduce,3,162,32768,1310.58,1104.54,1380.19,1000
Reduce,3,162,65536,1518.49,1472.48,1553.70,1000
Reduce,3,162,131072,1590.06,1339.28,1742.15,1000
Reduce,3,162,262144,460.33,412.68,486.74,1000
Reduce,3,162,524288,1206.40,1056.69,1288.82,1000
Reduce,3,162,1048576,2682.24,2366.81,2775.35,1000
Reduce,4,162,4,22.45,17.20,27.82,1000
Reduce,4,162,8,20.15,15.33,26.08,1000
Reduce,4,162,16,17.09,11.56,23.57,1000
Reduce,4,162,32,19.64,14.92,25.99,1000
Reduce,4,162,64,20.25,15.57,26.31,1000
Reduce,4,162,128,30.30,24.62,37.12,1000
Reduce,4,162,256,27.07,20.59,33.98,1000
Reduce,4,162,512,23.60,17.36,30.21,1000
Reduce,4,162,1024,27.04,20.19,33.69,1000
Reduce,4,162,2048,32.74,22.04,39.83,1000
Reduce,4,162,4096,51.34,31.19,63.08,1000
Reduce,4,162,8192,99.00,60.89,120.84,1000
Reduce,4,162,16384,252.66,126.30,332.70,1000
Reduce,4,162,32768,402.34,231.86,454.17,1000
Reduce,4,162,65536,573.30,522.13,610.39,1000
Reduce,4,162,131072,2248.14,1967.51,2472.63,1000
Reduce,4,162,262144,661.70,582.00,781.12,1000
Reduce,4,162,524288,1548.19,1314.67,1761.57,1000
Reduce,4,162,1048576,2921.72,2505.13,3165.78,1000
Reduce,1,164,4,40.64,33.74,47.61,1000
Reduce,1,164,8,30.55,23.31,38.30,1000
Reduce,1,164,16,27.43,20.84,33.84,1000
Reduce,1,164,32,28.71,19.57,35.16,1000
Reduce,1,164,64,32.85,23.95,40.66,1000
Reduce,1,164,128,48.22,37.30,55.29,1000
Reduce,1,164,256,66.63,57.41,74.98,1000
Reduce,1,164,512,76.94,66.20,85.52,1000
Reduce,1,164,1024,86.03,74.71,94.21,1000
Reduce,1,164,2048,112.06,96.03,120.99,1000
Reduce,1,164,4096,180.22,149.44,194.78,1000
Reduce,1,164,8192,282.71,212.72,314.74,1000
Reduce,1,164,16384,630.81,543.50,700.14,1000
Reduce,1,164,32768,1298.56,1100.79,1372.64,1000
Reduce,1,164,65536,2239.72,2164.59,2278.02,1000
Reduce,1,164,131072,1803.36,1483.03,2012.73,1000
Reduce,1,164,262144,460.27,397.67,527.13,1000
Reduce,1,164,524288,1242.72,1039.07,1380.04,1000
Reduce,1,164,1048576,2808.38,2274.06,3027.21,1000
Reduce,2,164,4,31.49,26.50,36.93,1000
Reduce,2,164,8,33.53,27.68,40.48,1000
Reduce,2,164,16,33.34,26.99,40.43,1000
Reduce,2,164,32,41.08,35.42,47.55,1000
Reduce,2,164,64,40.67,34.80,47.40,1000
Reduce,2,164,128,48.35,41.90,56.20,1000
Reduce,2,164,256,43.84,37.15,51.16,1000
Reduce,2,164,512,42.53,36.29,49.17,1000
Reduce,2,164,1024,48.35,41.25,56.13,1000
Reduce,2,164,2048,64.17,54.30,72.94,1000
Reduce,2,164,4096,78.93,59.76,93.38,1000
Reduce,2,164,8192,121.28,84.89,145.85,1000
Reduce,2,164,16384,247.09,143.42,325.47,1000
Reduce,2,164,32768,615.93,434.08,677.43,1000
Reduce,2,164,65536,534.12,476.26,577.86,1000
Reduce,2,164,131072,1517.10,1256.53,1637.12,1000
Reduce,2,164,262144,402.62,355.09,445.09,1000
Reduce,2,164,524288,1076.56,921.65,1208.76,1000
Reduce,2,164,1048576,2476.89,2041.19,2616.17,1000
Reduce,3,164,4,86.13,80.18,92.36,1000
Reduce,3,164,8,84.95,78.03,91.65,1000
Reduce,3,164,16,97.48,91.01,104.81,1000
Reduce,3,164,32,129.40,123.22,135.66,1000
Reduce,3,164,64,110.21,104.23,117.04,1000
Reduce,3,164,128,111.13,104.60,118.59,1000
Reduce,3,164,256,108.33,101.81,115.26,1000
Reduce,3,164,512,115.49,109.07,121.82,1000
Reduce,3,164,1024,131.40,124.53,138.59,1000
Reduce,3,164,2048,163.50,151.45,172.43,1000
Reduce,3,164,4096,217.62,195.00,234.39,1000
Reduce,3,164,8192,340.39,299.42,367.56,1000
Reduce,3,164,16384,579.74,474.31,659.44,1000
Reduce,3,164,32768,1301.22,1095.51,1369.11,1000
Reduce,3,164,65536,1534.86,1480.21,1580.50,1000
Reduce,3,164,131072,1511.36,1240.66,1655.03,1000
Reduce,3,164,262144,402.95,356.72,445.65,1000
Reduce,3,164,524288,1066.99,913.14,1198.16,1000
Reduce,3,164,1048576,2466.76,2037.68,2600.17,1000
Reduce,4,164,4,18.68,13.63,24.95,1000
Reduce,4,164,8,17.56,12.89,23.62,1000
Reduce,4,164,16,19.48,13.77,26.46,1000
Reduce,4,164,32,19.67,15.01,25.65,1000
Reduce,4,164,64,19.97,15.33,25.62,1000
Reduce,4,164,128,24.01,16.85,31.45,1000
Reduce,4,164,256,23.12,17.49,29.78,1000
Reduce,4,164,512,29.71,24.06,37.32,1000
Reduce,4,164,1024,30.85,24.40,37.33,1000
Reduce,4,164,2048,33.88,23.89,41.64,1000
Reduce,4,164,4096,52.06,32.63,65.25,1000
Reduce,4,164,8192,101.52,63.37,125.22,1000
Reduce,4,164,16384,246.93,125.42,326.31,1000
Reduce,4,164,32768,407.36,234.74,455.46,1000
Reduce,4,164,65536,575.59,527.83,609.06,1000
Reduce,4,164,131072,1807.60,1512.03,2029.42,1000
Reduce,4,164,262144,455.82,395.65,522.46,1000
Reduce,4,164,524288,1203.82,1002.52,1337.60,1000
Reduce,4,164,1048576,2777.53,2257.11,2988.18,1000
Reduce,1,166,4,29.81,23.53,36.36,1000
Reduce,1,166,8,26.34,19.24,34.21,1000
Reduce,1,166,16,27.10,20.40,34.13,1000
Reduce,1,166,32,29.23,19.69,36.16,1000
Reduce,1,166,64,33.37,23.96,40.16,1000
Reduce,1,166,128,58.30,45.53,65.85,1000
Reduce,1,166,256,70.22,59.24,77.75,1000
Reduce,1,166,512,78.18,67.06,85.57,1000
Reduce,1,166,1024,90.88,79.52,98.60,1000
Reduce,1,166,2048,115.88,99.75,124.57,1000
Reduce,1,166,4096,184.56,154.65,197.55,1000
Reduce,1,166,8192,292.00,219.89,316.87,1000
Reduce,1,166,16384,684.11,560.92,759.57,1000
Reduce,1,166,32768,1305.08,1103.20,1378.33,1000
Reduce,1,166,65536,2313.91,2231.34,2360.32,1000
Reduce,1,166,131072,2057.93,1822.46,2279.11,1000
Reduce,1,166,262144,643.57,548.88,762.19,1000
Reduce,1,166,524288,1535.45,1263.19,1738.79,1000
Reduce,1,166,1048576,2884.00,2354.52,3136.48,1000
Reduce,2,166,4,39.24,34.68,45.55,1000
Reduce,2,166,8,33.10,26.19,40.01,1000
Reduce,2,166,16,910.58,417.74,1618.65,1000
Reduce,2,166,32,1678.11,1248.54,2147.21,1000
Reduce,2,166,64,150.35,103.44,170.02,1000
Reduce,2,166,128,42.14,34.32,50.15,1000
Reduce,2,166,256,40.53,33.15,48.38,1000
Reduce,2,166,512,42.90,35.63,49.81,1000
Reduce,2,166,1024,48.70,40.87,56.73,1000
Reduce,2,166,2048,58.23,47.48,65.93,1000
Reduce,2,166,4096,79.40,59.13,92.06,1000
Reduce,2,166,8192,367.19,298.34,408.29,1000
Reduce,2,166,16384,248.19,139.08,328.53,1000
Reduce,2,166,32768,728.89,543.52,806.97,1000
Reduce,2,166,65536,679.50,598.44,779.07,1000
Reduce,2,166,131072,1627.04,1448.84,1785.67,1000
Reduce,2,166,262144,456.51,402.65,483.83,1000
Reduce,2,166,524288,1203.94,1030.40,1279.06,1000
Reduce,2,166,1048576,2696.54,2262.49,2824.98,1000
Reduce,3,166,4,94.48,88.30,101.02,1000
Reduce,3,166,8,89.27,82.65,95.91,1000
Reduce,3,166,16,97.49,90.71,104.07,1000
Reduce,3,166,32,116.41,110.12,123.23,1000
Reduce,3,166,64,114.14,108.15,120.94,1000
Reduce,3,166,128,112.94,105.86,121.09,1000
Reduce,3,166,256,110.42,103.58,117.31,1000
Reduce,3,166,512,117.87,110.80,124.32,1000
Reduce,3,166,1024,133.63,125.81,140.43,1000
Reduce,3,166,2048,166.06,152.61,174.94,1000
Reduce,3,166,4096,220.33,195.13,233.55,1000
Reduce,3,166,8192,340.57,296.95,364.64,1000
Reduce,3,166,16384,589.97,481.76,669.88,1000
Reduce,3,166,32768,1327.06,1115.70,1397.93,1000
Reduce,3,166,65536,1564.06,1521.44,1601.77,1000
Reduce,3,166,131072,1574.23,1382.44,1708.33,1000
Reduce,3,166,262144,455.79,401.75,483.12,1000
Reduce,3,166,524288,1185.62,1020.44,1257.64,1000
Reduce,3,166,1048576,2675.92,2238.12,2818.87,1000
Reduce,4,166,4,23.57,18.94,29.15,1000
Reduce,4,166,8,20.54,14.47,27.97,1000
Reduce,4,166,16,18.45,12.43,25.01,1000
Reduce,4,166,32,20.31,15.11,26.69,1000
Reduce,4,166,64,37.55,18.45,44.31,1000
Reduce,4,166,128,24.42,17.68,31.37,1000
Reduce,4,166,256,31.51,24.78,38.65,1000
Reduce,4,166,512,29.23,22.42,35.93,1000
Reduce,4,166,1024,46.47,39.37,53.63,1000
Reduce,4,166,2048,36.50,25.79,43.99,1000
Reduce,4,166,4096,53.61,33.81,63.78,1000
Reduce,4,166,8192,97.84,58.02,116.41,1000
Reduce,4,166,16384,246.17,126.30,328.98,1000
Reduce,4,166,32768,412.49,237.72,463.33,1000
Reduce,4,166,65536,574.14,535.85,601.61,1000
Reduce,4,166,131072,2020.58,1777.19,2252.98,1000
Reduce,4,166,262144,641.36,549.74,763.99,1000
Reduce,4,166,524288,1526.99,1263.29,1739.43,1000
Reduce,4,166,1048576,2881.87,2352.45,3130.08,1000
Reduce,1,168,4,26.95,21.06,33.38,1000
Reduce,1,168,8,27.05,21.32,33.71,1000
Reduce,1,168,16,28.07,21.13,35.01,1000
Reduce,1,168,32,29.43,21.05,36.98,1000
Reduce,1,168,64,34.88,26.62,43.34,1000
Reduce,1,168,128,56.14,45.84,64.06,1000
Reduce,1,168,256,76.49,65.04,84.10,1000
Reduce,1,168,512,83.25,73.02,91.59,1000
Reduce,1,168,1024,94.72,83.29,103.79,1000
Reduce,1,168,2048,118.76,101.98,129.08,1000
Reduce,1,168,4096,185.20,155.41,199.54,1000
Reduce,1,168,8192,289.47,226.58,316.82,1000
Reduce,1,168,16384,671.96,550.32,747.25,1000
Reduce,1,168,32768,1316.45,1105.81,1386.03,1000
Reduce,1,168,65536,2380.79,2313.04,2423.21,1000
Reduce,1,168,131072,1754.59,1534.26,1933.51,1000
Reduce,1,168,262144,490.51,427.53,563.80,1000
Reduce,1,168,524288,1244.81,1046.00,1414.57,1000
Reduce,1,168,1048576,2808.68,2388.14,3001.53,1000
Reduce,2,168,4,40.08,34.47,46.69,1000
Reduce,2,168,8,35.44,28.86,42.16,1000
Reduce,2,168,16,33.60,27.27,40.78,1000
Reduce,2,168,32,42.32,36.37,48.99,1000
Reduce,2,168,64,50.88,44.91,58.56,1000
Reduce,2,168,128,43.00,36.46,50.78,1000
Reduce,2,168,256,45.48,39.07,52.93,1000
Reduce,2,168,512,46.47,39.91,53.79,1000
Reduce,2,168,1024,57.60,49.26,66.11,1000
Reduce,2,168,2048,60.45,49.78,68.67,1000
Reduce,2,168,4096,81.81,61.73,96.18,1000
Reduce,2,168,8192,125.49,89.58,147.61,1000
Reduce,2,168,16384,257.07,144.51,336.12,1000
Reduce,2,168,32768,610.16,431.93,675.87,1000
Reduce,2,168,65536,543.73,494.51,588.36,1000
Reduce,2,168,131072,1482.03,1302.59,1583.71,1000
Reduce,2,168,262144,425.55,391.80,468.63,1000
Reduce,2,168,524288,1116.36,969.28,1240.51,1000
Reduce,2,168,1048576,2432.60,2109.54,2539.47,1000
Reduce,3,168,4,91.78,85.90,97.86,1000
Reduce,3,168,8,88.25,81.47,94.96,1000
Reduce,3,168,16,94.21,87.35,100.96,1000
Reduce,3,168,32,122.12,116.02,128.61,1000
Reduce,3,168,64,115.08,109.23,121.89,1000
Reduce,3,168,128,115.26,108.40,123.86,1000
Reduce,3,168,256,112.45,105.57,119.91,1000
Reduce,3,168,512,119.98,113.08,126.99,1000
Reduce,3,168,1024,134.92,126.16,143.49,1000
Reduce,3,168,2048,168.76,155.15,178.69,1000
Reduce,3,168,4096,224.61,200.57,240.43,1000
Reduce,3,168,8192,350.51,308.27,375.15,1000
Reduce,3,168,16384,610.36,491.27,698.40,1000
Reduce,3,168,32768,1345.35,1138.62,1419.84,1000
Reduce,3,168,65536,1573.06,1527.16,1614.78,1000
Reduce,3,168,131072,1473.75,1365.39,1601.55,1000
Reduce,3,168,262144,416.68,382.41,458.22,1000
Reduce,3,168,524288,1095.95,949.58,1218.85,1000
Reduce,3,168,1048576,2456.62,2133.79,2560.66,1000
Reduce,4,168,4,23.47,17.72,29.87,1000
Reduce,4,168,8,22.84,17.53,29.47,1000
Reduce,4,168,16,21.22,15.14,28.54,1000
Reduce,4,168,32,21.22,16.23,28.02,1000
Reduce,4,168,64,26.20,20.96,32.79,1000
Reduce,4,168,128,30.20,23.60,38.63,1000
Reduce,4,168,256,27.31,21.54,34.32,1000
Reduce,4,168,512,29.04,23.26,35.84,1000
Reduce,4,168,1024,44.88,38.55,52.19,1000
Reduce,4,168,2048,37.19,27.34,45.09,1000
Reduce,4,168,4096,54.80,36.37,65.93,1000
Reduce,4,168,8192,101.94,64.54,123.82,1000
Reduce,4,168,16384,245.86,132.72,325.68,1000
Reduce,4,168,32768,411.16,240.76,467.10,1000
Reduce,4,168,65536,589.41,546.65,626.71,1000
Reduce,4,168,131072,1826.07,1653.25,1995.71,1000
Reduce,4,168,262144,504.76,443.92,585.65,1000
Reduce,4,168,524288,1256.25,1063.25,1446.13,1000
Reduce,4,168,1048576,2774.67,2366.83,2987.55,1000
Reduce,1,170,4,31.88,19.80,39.09,1000
Reduce,1,170,8,34.00,26.23,42.19,1000
Reduce,1,170,16,32.46,24.14,40.34,1000
Reduce,1,170,32,29.65,19.72,37.20,1000
