Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Broadcast,5,13,256,1.55,0.46,2.78,1000
Broadcast,5,13,512,1.61,0.46,2.87,1000
Broadcast,5,13,1024,1.99,0.60,3.21,1000
Broadcast,5,13,2048,2.61,0.77,4.24,1000
Broadcast,5,13,4096,4.09,1.14,6.77,1000
Broadcast,5,13,8192,6.41,1.83,10.22,1000
Broadcast,5,13,16384,15.47,5.85,18.45,1000
Broadcast,5,13,32768,24.11,9.15,28.71,1000
Broadcast,5,13,65536,41.24,16.06,48.87,1000
Broadcast,5,13,131072,75.50,29.45,90.56,1000
Broadcast,5,13,262144,137.92,55.84,166.43,1000
Broadcast,5,13,524288,263.05,106.76,316.79,1000
Broadcast,5,13,1048576,507.16,209.17,617.10,1000
Broadcast,1,14,1,0.81,0.08,1.42,1000
Broadcast,1,14,2,0.80,0.07,1.37,1000
Broadcast,1,14,4,1.83,0.96,2.59,1000
Broadcast,1,14,8,0.80,0.07,1.39,1000
Broadcast,1,14,16,0.81,0.07,1.42,1000
Broadcast,1,14,32,0.93,0.07,1.57,1000
Broadcast,1,14,64,1.00,0.07,2.07,1000
Broadcast,1,14,128,1.69,0.14,2.96,1000
Broadcast,1,14,256,1.87,0.16,3.67,1000
Broadcast,1,14,512,1.91,0.20,3.76,1000
Broadcast,1,14,1024,2.61,0.34,4.99,1000
Broadcast,1,14,2048,3.34,0.43,6.34,1000
Broadcast,1,14,4096,5.34,1.49,10.14,1000
Broadcast,1,14,8192,8.03,2.14,15.17,1000
Broadcast,1,14,16384,11.70,5.74,15.68,1000
Broadcast,1,14,32768,21.24,9.96,26.70,1000
Broadcast,1,14,65536,40.17,14.50,48.07,1000
Broadcast,1,14,131072,77.81,21.95,90.85,1000
Broadcast,1,14,262144,152.39,46.36,175.49,1000
Broadcast,1,14,524288,307.20,89.23,353.80,1000
Broadcast,1,14,1048576,591.85,175.52,684.75,1000
Broadcast,2,14,1,0.96,0.09,2.98,1000
Broadcast,2,14,2,0.96,0.12,3.01,1000
Broadcast,2,14,4,0.95,0.11,2.99,1000
Broadcast,2,14,8,0.94,0.10,2.99,1000
Broadcast,2,14,16,0.97,0.10,3.07,1000
Broadcast,2,14,32,1.08,0.10,3.16,1000
Broadcast,2,14,64,1.19,0.22,3.15,1000
Broadcast,2,14,128,1.39,0.24,3.38,1000
Broadcast,2,14,256,1.45,0.23,3.39,1000
Broadcast,2,14,512,1.55,0.34,3.48,1000
Broadcast,2,14,1024,1.95,0.48,3.82,1000
Broadcast,2,14,2048,2.64,0.68,4.66,1000
Broadcast,2,14,4096,3.96,1.13,7.05,1000
Broadcast,2,14,8192,6.10,1.94,10.52,1000
Broadcast,2,14,16384,14.52,7.14,19.76,1000
Broadcast,2,14,32768,23.82,12.71,32.60,1000
Broadcast,2,14,65536,40.71,22.95,56.87,1000
Broadcast,2,14,131072,74.12,43.24,103.00,1000
Broadcast,2,14,262144,140.65,86.50,193.74,1000
Broadcast,2,14,524288,270.23,167.22,371.13,1000
Broadcast,2,14,1048576,535.44,330.62,741.82,1000
Broadcast,3,14,1,2.18,0.15,4.09,1000
Broadcast,3,14,2,2.13,0.15,3.99,1000
Broadcast,3,14,4,2.15,0.14,4.07,1000
Broadcast,3,14,8,2.16,0.14,4.05,1000
Broadcast,3,14,16,2.14,0.15,4.05,1000
Broadcast,3,14,32,2.46,0.16,4.79,1000
Broadcast,3,14,64,2.50,0.14,5.23,1000
Broadcast,3,14,128,2.95,0.22,5.86,1000
Broadcast,3,14,256,3.06,0.21,6.25,1000
Broadcast,3,14,512,3.29,0.22,6.76,1000
Broadcast,3,14,1024,4.12,0.27,8.36,1000
Broadcast,3,14,2048,5.73,0.32,11.82,1000
Broadcast,3,14,4096,8.75,0.49,17.93,1000
Broadcast,3,14,8192,14.13,0.78,28.32,1000
Broadcast,3,14,16384,34.89,4.38,62.12,1000
Broadcast,3,14,32768,50.38,6.38,89.38,1000
Broadcast,3,14,65536,80.87,10.60,140.94,1000
Broadcast,3,14,131072,144.50,19.24,246.76,1000
Broadcast,3,14,262144,266.04,33.83,447.65,1000
Broadcast,3,14,524288,506.75,66.03,843.31,1000
Broadcast,3,14,1048576,1027.48,142.19,1709.03,1000
Broadcast,5,14,1,1.21,0.28,2.27,1000
Broadcast,5,14,2,1.18,0.28,2.21,1000
Broadcast,5,14,4,1.17,0.27,2.25,1000
Broadcast,5,14,8,1.18,0.27,2.21,1000
Broadcast,5,14,16,1.15,0.27,2.20,1000
Broadcast,5,14,32,1.32,0.30,2.28,1000
Broadcast,5,14,64,1.37,0.28,2.78,1000
Broadcast,5,14,128,1.59,0.44,2.62,1000
Broadcast,5,14,256,1.64,0.43,2.82,1000
Broadcast,5,14,512,1.72,0.44,2.95,1000
Broadcast,5,14,1024,2.03,0.57,3.30,1000
Broadcast,5,14,2048,2.70,0.73,4.49,1000
Broadcast,5,14,4096,4.10,1.08,6.76,1000
Broadcast,5,14,8192,6.60,1.81,10.76,1000
Broadcast,5,14,16384,15.52,6.03,18.32,1000
Broadcast,5,14,32768,24.26,9.50,28.70,1000
Broadcast,5,14,65536,41.52,16.29,49.34,1000
Broadcast,5,14,131072,75.77,29.90,89.75,1000
Broadcast,5,14,262144,141.60,55.20,165.19,1000
Broadcast,5,14,524288,270.54,106.16,312.72,1000
Broadcast,5,14,1048576,528.81,209.69,615.18,1000
Broadcast,1,15,1,0.83,0.09,1.53,1000
Broadcast,1,15,2,0.80,0.07,1.47,1000
Broadcast,1,15,4,0.79,0.06,1.48,1000
Broadcast,1,15,8,0.80,0.07,1.48,1000
Broadcast,1,15,16,0.80,0.07,1.50,1000
Broadcast,1,15,32,0.92,0.07,1.64,1000
Broadcast,1,15,64,0.97,0.06,2.10,1000
Broadcast,1,15,128,1.70,0.16,3.10,1000
Broadcast,1,15,256,1.82,0.16,3.64,1000
Broadcast,1,15,512,1.93,0.21,3.80,1000
Broadcast,1,15,1024,2.68,0.30,5.16,1000
Broadcast,1,15,2048,3.48,0.48,6.68,1000
Broadcast,1,15,4096,5.28,1.13,10.22,1000
Broadcast,1,15,8192,7.95,1.49,15.20,1000
Broadcast,1,15,16384,11.15,5.13,15.36,1000
Broadcast,1,15,32768,20.27,9.98,26.25,1000
Broadcast,1,15,65536,38.65,13.87,48.08,1000
Broadcast,1,15,131072,75.20,21.94,90.73,1000
Broadcast,1,15,262144,149.56,63.14,175.18,1000
Broadcast,1,15,524288,301.06,123.81,354.13,1000
Broadcast,1,15,1048576,593.73,253.73,694.21,1000
Broadcast,2,15,1,0.87,0.11,3.03,1000
Broadcast,2,15,2,0.86,0.09,3.04,1000
Broadcast,2,15,4,0.86,0.09,3.01,1000
Broadcast,2,15,8,0.86,0.09,3.03,1000
Broadcast,2,15,16,0.85,0.09,3.02,1000
Broadcast,2,15,32,1.00,0.09,3.26,1000
Broadcast,2,15,64,1.20,0.19,3.39,1000
Broadcast,2,15,128,1.45,0.26,3.59,1000
Broadcast,2,15,256,1.54,0.26,3.69,1000
Broadcast,2,15,512,1.65,0.36,3.80,1000
Broadcast,2,15,1024,2.03,0.46,4.18,1000
Broadcast,2,15,2048,2.80,0.77,4.89,1000
Broadcast,2,15,4096,4.45,1.57,7.25,1000
Broadcast,2,15,8192,6.53,1.83,10.79,1000
Broadcast,2,15,16384,14.53,6.26,20.72,1000
Broadcast,2,15,32768,23.26,11.78,32.20,1000
Broadcast,2,15,65536,39.08,20.96,53.42,1000
Broadcast,2,15,131072,71.08,38.81,98.59,1000
Broadcast,2,15,262144,129.99,57.54,185.00,1000
Broadcast,2,15,524288,253.25,106.76,360.58,1000
Broadcast,2,15,1048576,505.52,206.80,716.86,1000
Broadcast,3,15,1,2.22,0.20,4.33,1000
Broadcast,3,15,2,2.18,0.18,4.27,1000
Broadcast,3,15,4,2.19,0.18,4.30,1000
Broadcast,3,15,8,2.17,0.18,4.27,1000
Broadcast,3,15,16,2.18,0.18,4.27,1000
Broadcast,3,15,32,2.52,0.21,5.19,1000
Broadcast,3,15,64,2.67,0.21,5.70,1000
Broadcast,3,15,128,3.07,0.26,6.29,1000
Broadcast,3,15,256,3.17,0.25,6.65,1000
Broadcast,3,15,512,3.42,0.25,7.22,1000
Broadcast,3,15,1024,4.29,0.30,8.91,1000
Broadcast,3,15,2048,5.97,0.33,12.51,1000
Broadcast,3,15,4096,9.26,0.53,19.00,1000
Broadcast,3,15,8192,14.75,0.83,30.69,1000
Broadcast,3,15,16384,37.07,4.03,66.91,1000
Broadcast,3,15,32768,54.40,5.93,98.15,1000
Broadcast,3,15,65536,86.84,10.11,153.82,1000
Broadcast,3,15,131072,154.66,19.55,267.28,1000
Broadcast,3,15,262144,280.99,33.95,477.73,1000
Broadcast,3,15,524288,538.41,64.66,907.78,1000
Broadcast,3,15,1048576,1094.40,142.13,1839.63,1000
Broadcast,5,15,1,1.36,0.30,2.31,1000
Broadcast,5,15,2,1.27,0.28,2.21,1000
Broadcast,5,15,4,1.28,0.28,2.25,1000
Broadcast,5,15,8,1.27,0.28,2.22,1000
Broadcast,5,15,16,1.27,0.27,2.24,1000
Broadcast,5,15,32,1.36,0.28,2.33,1000
Broadcast,5,15,64,1.54,0.29,2.92,1000
Broadcast,5,15,128,1.62,0.46,2.65,1000
Broadcast,5,15,256,1.69,0.46,2.88,1000
Broadcast,5,15,512,1.76,0.46,3.00,1000
Broadcast,5,15,1024,2.03,0.58,3.45,1000
Broadcast,5,15,2048,2.72,0.79,4.72,1000
Broadcast,5,15,4096,4.16,1.12,7.23,1000
Broadcast,5,15,8192,6.67,1.75,11.52,1000
Broadcast,5,15,16384,15.41,6.11,19.10,1000
Broadcast,5,15,32768,24.39,9.47,29.79,1000
Broadcast,5,15,65536,42.08,16.22,51.23,1000
Broadcast,5,15,131072,77.35,29.63,93.89,1000
Broadcast,5,15,262144,149.62,55.33,177.27,1000
Broadcast,5,15,524288,288.00,106.21,342.15,1000
Broadcast,5,15,1048576,563.69,209.94,667.19,1000
Broadcast,1,16,1,1.53,0.38,3.37,1000
Broadcast,1,16,2,1.59,0.40,3.48,1000
Broadcast,1,16,4,1.56,0.38,3.43,1000
Broadcast,1,16,8,1.55,0.38,3.38,1000
Broadcast,1,16,16,1.54,0.38,3.39,1000
Broadcast,1,16,32,1.75,0.47,3.66,1000
Broadcast,1,16,64,1.78,0.47,3.97,1000
Broadcast,1,16,128,2.68,0.57,5.36,1000
Broadcast,1,16,256,2.81,0.53,5.92,1000
Broadcast,1,16,512,2.90,0.57,6.10,1000
Broadcast,1,16,1024,3.70,0.71,7.37,1000
Broadcast,1,16,2048,4.67,0.99,9.17,1000
Broadcast,1,16,4096,6.60,1.36,12.96,1000
Broadcast,1,16,8192,9.47,2.03,18.11,1000
Broadcast,1,16,16384,11.35,5.88,15.79,1000
Broadcast,1,16,32768,19.99,10.37,26.41,1000
Broadcast,1,16,65536,38.11,14.12,48.16,1000
Broadcast,1,16,131072,74.22,22.28,91.54,1000
Broadcast,1,16,262144,148.46,79.79,174.22,1000
Broadcast,1,16,524288,301.00,163.10,352.58,1000
Broadcast,1,16,1048576,583.86,334.63,682.77,1000
Broadcast,2,16,1,1.36,0.45,2.91,1000
Broadcast,2,16,2,1.35,0.43,2.92,1000
Broadcast,2,16,4,1.33,0.43,2.88,1000
Broadcast,2,16,8,1.32,0.42,2.89,1000
Broadcast,2,16,16,1.33,0.42,2.92,1000
Broadcast,2,16,32,1.47,0.48,3.01,1000
Broadcast,2,16,64,1.63,0.45,3.47,1000
Broadcast,2,16,128,2.23,0.71,4.55,1000
Broadcast,2,16,256,2.16,0.64,4.55,1000
Broadcast,2,16,512,2.30,0.71,4.76,1000
Broadcast,2,16,1024,2.69,0.85,5.43,1000
Broadcast,2,16,2048,3.53,1.12,7.11,1000
Broadcast,2,16,4096,4.96,1.65,9.71,1000
Broadcast,2,16,8192,7.69,2.62,14.24,1000
Broadcast,2,16,16384,16.30,7.26,23.11,1000
Broadcast,2,16,32768,25.01,12.34,33.78,1000
Broadcast,2,16,65536,40.52,21.32,52.98,1000
Broadcast,2,16,131072,72.90,40.04,97.68,1000
Broadcast,2,16,262144,135.01,58.18,183.67,1000
Broadcast,2,16,524288,262.46,106.60,359.67,1000
Broadcast,2,16,1048576,516.54,208.31,709.40,1000
Broadcast,3,16,1,2.93,0.20,6.36,1000
Broadcast,3,16,2,2.84,0.17,6.23,1000
Broadcast,3,16,4,2.77,0.17,6.15,1000
Broadcast,3,16,8,2.80,0.17,6.19,1000
Broadcast,3,16,16,2.84,0.19,6.23,1000
Broadcast,3,16,32,3.50,0.20,7.53,1000
Broadcast,3,16,64,3.58,0.20,7.71,1000
Broadcast,3,16,128,4.34,0.22,9.19,1000
Broadcast,3,16,256,4.46,0.23,9.51,1000
Broadcast,3,16,512,5.09,0.25,10.46,1000
Broadcast,3,16,1024,5.79,0.29,12.12,1000
Broadcast,3,16,2048,7.63,0.40,15.96,1000
Broadcast,3,16,4096,11.03,0.55,22.69,1000
Broadcast,3,16,8192,17.31,0.85,34.76,1000
Broadcast,3,16,16384,40.77,4.06,74.37,1000
Broadcast,3,16,32768,59.51,6.46,109.10,1000
Broadcast,3,16,65536,94.20,10.51,168.98,1000
Broadcast,3,16,131072,166.21,19.09,292.82,1000
Broadcast,3,16,262144,298.55,33.56,515.69,1000
Broadcast,3,16,524288,572.51,64.80,980.06,1000
Broadcast,3,16,1048576,1162.39,143.04,1978.47,1000
Broadcast,5,16,1,1.59,0.35,3.15,1000
Broadcast,5,16,2,1.58,0.33,3.17,1000
Broadcast,5,16,4,1.53,0.33,3.11,1000
Broadcast,5,16,8,1.55,0.34,3.14,1000
Broadcast,5,16,16,1.54,0.33,3.12,1000
Broadcast,5,16,32,1.83,0.37,3.48,1000
Broadcast,5,16,64,2.01,0.33,3.98,1000
Broadcast,5,16,128,2.26,0.55,4.32,1000
Broadcast,5,16,256,2.33,0.54,4.59,1000
Broadcast,5,16,512,2.44,0.54,4.75,1000
Broadcast,5,16,1024,2.82,0.60,5.38,1000
Broadcast,5,16,2048,3.73,0.77,7.09,1000
Broadcast,5,16,4096,5.29,1.13,9.94,1000
Broadcast,5,16,8192,7.81,1.79,14.47,1000
Broadcast,5,16,16384,16.95,5.92,25.11,1000
Broadcast,5,16,32768,26.39,9.56,37.83,1000
Broadcast,5,16,65536,44.62,16.46,61.80,1000
Broadcast,5,16,131072,81.56,30.03,110.15,1000
Broadcast,5,16,262144,156.78,56.37,204.53,1000
Broadcast,5,16,524288,299.85,105.00,390.76,1000
Broadcast,5,16,1048576,585.34,204.27,754.62,1000
Broadcast,1,17,1,3.11,1.46,3.67,1000
Broadcast,1,17,2,3.17,1.48,3.72,1000
Broadcast,1,17,4,3.15,1.45,3.70,1000
Broadcast,1,17,8,3.15,1.44,3.69,1000
Broadcast,1,17,16,3.12,1.44,3.67,1000
Broadcast,1,17,32,3.36,1.67,3.94,1000
Broadcast,1,17,64,3.21,1.61,4.11,1000
Broadcast,1,17,128,4.22,2.84,5.35,1000
Broadcast,1,17,256,4.42,2.86,5.94,1000
Broadcast,1,17,512,4.61,3.00,6.23,1000
Broadcast,1,17,1024,5.37,3.04,7.42,1000
Broadcast,1,17,2048,6.32,3.25,9.17,1000
Broadcast,1,17,4096,8.36,3.61,13.05,1000
Broadcast,1,17,8192,11.26,4.22,18.17,1000
Broadcast,1,17,16384,13.53,7.09,17.61,1000
Broadcast,1,17,32768,22.36,11.85,28.47,1000
Broadcast,1,17,65536,40.79,16.71,50.35,1000
Broadcast,1,17,131072,76.47,24.54,93.06,1000
Broadcast,1,17,262144,153.97,100.56,176.26,1000
Broadcast,1,17,524288,309.59,208.75,358.12,1000
Broadcast,1,17,1048576,589.96,421.96,677.89,1000
Broadcast,2,17,1,3.03,0.44,3.65,1000
Broadcast,2,17,2,3.03,0.43,3.62,1000
Broadcast,2,17,4,3.04,0.43,3.63,1000
Broadcast,2,17,8,3.02,0.43,3.62,1000
Broadcast,2,17,16,3.02,0.43,3.62,1000
Broadcast,2,17,32,3.20,0.49,3.93,1000
Broadcast,2,17,64,3.27,0.48,4.08,1000
Broadcast,2,17,128,3.70,0.83,4.60,1000
Broadcast,2,17,256,3.81,0.86,4.86,1000
Broadcast,2,17,512,3.94,0.90,5.07,1000
Broadcast,2,17,1024,4.38,1.13,5.75,1000
Broadcast,2,17,2048,5.20,1.55,7.34,1000
Broadcast,2,17,4096,6.81,2.12,10.04,1000
Broadcast,2,17,8192,9.62,3.20,14.54,1000
Broadcast,2,17,16384,19.08,7.40,25.03,1000
Broadcast,2,17,32768,28.27,13.11,36.00,1000
Broadcast,2,17,65536,44.56,22.43,57.38,1000
Broadcast,2,17,131072,78.44,41.83,102.96,1000
Broadcast,2,17,262144,142.21,62.87,190.15,1000
Broadcast,2,17,524288,272.68,117.48,363.93,1000
Broadcast,2,17,1048576,544.96,229.49,726.32,1000
Broadcast,3,17,1,4.44,0.20,6.17,1000
Broadcast,3,17,2,4.38,0.19,6.11,1000
Broadcast,3,17,4,4.37,0.18,6.07,1000
Broadcast,3,17,8,4.37,0.17,6.08,1000
Broadcast,3,17,16,4.41,0.17,6.15,1000
Broadcast,3,17,32,5.02,0.20,7.24,1000
Broadcast,3,17,64,5.05,0.20,7.39,1000
Broadcast,3,17,128,5.95,0.22,8.99,1000
Broadcast,3,17,256,6.10,0.23,9.40,1000
Broadcast,3,17,512,6.44,0.24,10.08,1000
Broadcast,3,17,1024,7.41,0.28,12.08,1000
Broadcast,3,17,2048,9.25,0.31,16.00,1000
Broadcast,3,17,4096,12.90,0.43,23.26,1000
Broadcast,3,17,8192,19.34,0.73,35.82,1000
Broadcast,3,17,16384,44.41,4.04,78.51,1000
Broadcast,3,17,32768,62.67,5.98,111.10,1000
Broadcast,3,17,65536,98.61,9.77,175.08,1000
Broadcast,3,17,131072,177.44,19.04,313.48,1000
Broadcast,3,17,262144,319.23,33.87,557.64,1000
Broadcast,3,17,524288,613.42,65.87,1068.65,1000
Broadcast,3,17,1048576,1256.09,145.50,2179.74,1000
Broadcast,5,17,1,3.06,0.26,3.48,1000
Broadcast,5,17,2,3.12,0.27,3.89,1000
Broadcast,5,17,4,3.06,0.27,3.47,1000
Broadcast,5,17,8,3.07,0.29,3.50,1000
Broadcast,5,17,16,3.05,0.28,3.47,1000
Broadcast,5,17,32,3.28,0.30,3.74,1000
Broadcast,5,17,64,3.17,0.30,3.78,1000
Broadcast,5,17,128,3.73,0.50,4.41,1000
Broadcast,5,17,256,3.86,0.49,4.69,1000
Broadcast,5,17,512,4.01,0.50,4.97,1000
Broadcast,5,17,1024,4.44,0.59,5.63,1000
Broadcast,5,17,2048,5.32,0.74,7.20,1000
Broadcast,5,17,4096,7.05,1.07,10.18,1000
Broadcast,5,17,8192,10.04,1.75,15.67,1000
Broadcast,5,17,16384,19.83,6.12,26.42,1000
Broadcast,5,17,32768,29.63,9.62,41.40,1000
Broadcast,5,17,65536,48.41,16.42,68.03,1000
Broadcast,5,17,131072,87.19,29.97,122.76,1000
Broadcast,5,17,262144,170.40,55.14,226.75,1000
Broadcast,5,17,524288,328.05,105.49,433.45,1000
Broadcast,5,17,1048576,655.03,214.32,856.44,1000
Broadcast,1,18,1,3.01,0.37,3.71,1000
Broadcast,1,18,2,3.03,0.39,3.75,1000
Broadcast,1,18,4,3.01,0.36,3.72,1000
Broadcast,1,18,8,3.01,0.38,3.71,1000
Broadcast,1,18,16,2.99,0.36,3.69,1000
Broadcast,1,18,32,3.17,0.46,3.90,1000
Broadcast,1,18,64,3.17,0.36,4.18,1000
Broadcast,1,18,128,4.16,0.59,5.39,1000
Broadcast,1,18,256,4.39,0.60,5.99,1000
Broadcast,1,18,512,4.54,0.67,6.23,1000
Broadcast,1,18,1024,5.39,0.81,7.50,1000
Broadcast,1,18,2048,6.34,1.03,9.28,1000
Broadcast,1,18,4096,8.56,1.46,13.46,1000
Broadcast,1,18,8192,11.58,2.06,18.93,1000
Broadcast,1,18,16384,13.60,4.53,17.59,1000
Broadcast,1,18,32768,22.15,7.73,28.50,1000
Broadcast,1,18,65536,40.76,16.52,50.86,1000
Broadcast,1,18,131072,77.20,24.50,94.42,1000
Broadcast,1,18,262144,145.47,107.28,165.99,1000
Broadcast,1,18,524288,295.21,178.38,336.36,1000
Broadcast,1,18,1048576,581.80,416.43,655.54,1000
Broadcast,2,18,1,2.91,0.45,3.84,1000
Broadcast,2,18,2,2.89,0.44,3.81,1000
Broadcast,2,18,4,2.89,0.44,3.81,1000
Broadcast,2,18,8,2.89,0.43,3.83,1000
Broadcast,2,18,16,2.90,0.44,3.83,1000
Broadcast,2,18,32,3.13,0.50,4.27,1000
Broadcast,2,18,64,3.20,0.49,4.28,1000
Broadcast,2,18,128,3.61,0.74,4.72,1000
Broadcast,2,18,256,3.73,0.79,4.87,1000
Broadcast,2,18,512,3.87,0.82,5.13,1000
Broadcast,2,18,1024,4.35,1.04,5.83,1000
Broadcast,2,18,2048,5.25,1.34,7.46,1000
Broadcast,2,18,4096,6.92,1.93,10.14,1000
Broadcast,2,18,8192,9.94,2.96,14.95,1000
Broadcast,2,18,16384,19.50,7.53,28.14,1000
Broadcast,2,18,32768,28.49,12.42,41.71,1000
Broadcast,2,18,65536,45.51,21.81,66.98,1000
Broadcast,2,18,131072,79.70,40.64,120.03,1000
Broadcast,2,18,262144,143.95,61.98,222.79,1000
Broadcast,2,18,524288,276.87,115.35,426.45,1000
Broadcast,2,18,1048576,552.41,224.12,853.25,1000
Broadcast,3,18,1,4.37,0.20,6.22,1000
Broadcast,3,18,2,4.38,0.20,6.25,1000
Broadcast,3,18,4,4.33,0.19,6.18,1000
Broadcast,3,18,8,4.32,0.19,6.16,1000
Broadcast,3,18,16,4.35,0.19,6.24,1000
Broadcast,3,18,32,5.05,0.21,7.54,1000
Broadcast,3,18,64,5.17,0.21,7.82,1000
Broadcast,3,18,128,6.07,0.23,9.51,1000
Broadcast,3,18,256,6.28,0.24,9.97,1000
Broadcast,3,18,512,6.57,0.25,10.61,1000
Broadcast,3,18,1024,7.58,0.23,12.72,1000
Broadcast,3,18,2048,9.70,0.28,17.06,1000
Broadcast,3,18,4096,13.48,0.42,24.58,1000
Broadcast,3,18,8192,20.40,0.74,37.93,1000
Broadcast,3,18,16384,46.21,3.90,82.60,1000
Broadcast,3,18,32768,66.94,5.84,119.04,1000
Broadcast,3,18,65536,105.99,9.85,187.93,1000
Broadcast,3,18,131072,187.42,18.28,332.81,1000
Broadcast,3,18,262144,336.71,33.84,592.01,1000
Broadcast,3,18,524288,646.54,65.64,1135.11,1000
Broadcast,3,18,1048576,1317.91,145.19,2304.10,1000
Broadcast,5,18,1,2.88,0.25,3.41,1000
Broadcast,5,18,2,2.88,0.25,3.40,1000
Broadcast,5,18,4,2.90,0.25,3.44,1000
Broadcast,5,18,8,2.87,0.25,3.39,1000
Broadcast,5,18,16,2.85,0.25,3.38,1000
Broadcast,5,18,32,3.08,0.28,3.62,1000
Broadcast,5,18,64,3.18,0.26,3.86,1000
Broadcast,5,18,128,3.60,0.50,4.32,1000
Broadcast,5,18,256,3.76,0.51,4.64,1000
Broadcast,5,18,512,3.90,0.53,4.84,1000
Broadcast,5,18,1024,4.37,0.59,5.60,1000
Broadcast,5,18,2048,5.28,0.72,7.20,1000
Broadcast,5,18,4096,7.10,1.09,10.41,1000
Broadcast,5,18,8192,10.13,1.74,15.70,1000
Broadcast,5,18,16384,19.28,5.72,25.95,1000
Broadcast,5,18,32768,29.52,9.03,42.08,1000
Broadcast,5,18,65536,49.85,16.02,72.02,1000
Broadcast,5,18,131072,90.95,29.62,132.10,1000
Broadcast,5,18,262144,188.34,55.00,249.00,1000
Broadcast,5,18,524288,360.04,101.31,473.52,1000
Broadcast,5,18,1048576,718.74,208.59,937.81,1000
Broadcast,1,19,1,2.91,0.22,3.77,1000
Broadcast,1,19,2,2.91,0.22,3.77,1000
Broadcast,1,19,4,2.94,0.22,3.79,1000
Broadcast,1,19,8,2.92,0.22,3.79,1000
Broadcast,1,19,16,2.90,0.22,3.77,1000
Broadcast,1,19,32,3.11,0.31,4.00,1000
Broadcast,1,19,64,3.15,0.37,4.24,1000
Broadcast,1,19,128,4.14,0.46,5.52,1000
Broadcast,1,19,256,4.40,0.51,6.12,1000
Broadcast,1,19,512,4.55,0.56,6.37,1000
Broadcast,1,19,1024,5.43,0.71,7.64,1000
Broadcast,1,19,2048,6.45,0.88,9.51,1000
Broadcast,1,19,4096,8.72,1.22,13.78,1000
Broadcast,1,19,8192,11.98,1.82,19.62,1000
Broadcast,1,19,16384,13.98,4.78,17.61,1000
Broadcast,1,19,32768,22.71,9.99,28.48,1000
Broadcast,1,19,65536,41.26,16.51,50.49,1000
Broadcast,1,19,131072,77.96,24.52,93.91,1000
Broadcast,1,19,262144,164.35,138.63,176.36,1000
Broadcast,1,19,524288,329.06,288.42,353.70,1000
Broadcast,1,19,1048576,637.87,583.69,682.41,1000
Broadcast,2,19,1,2.80,0.37,3.92,1000
Broadcast,2,19,2,2.80,0.36,3.89,1000
Broadcast,2,19,4,2.79,0.38,3.89,1000
Broadcast,2,19,8,2.77,0.36,3.87,1000
Broadcast,2,19,16,2.78,0.37,3.90,1000
Broadcast,2,19,32,3.00,0.45,4.32,1000
Broadcast,2,19,64,3.09,0.45,4.29,1000
Broadcast,2,19,128,3.49,0.55,4.97,1000
Broadcast,2,19,256,3.67,0.60,5.05,1000
Broadcast,2,19,512,3.84,0.64,5.31,1000
Broadcast,2,19,1024,4.29,0.79,5.96,1000
Broadcast,2,19,2048,5.25,1.04,7.57,1000
Broadcast,2,19,4096,6.99,1.64,10.32,1000
Broadcast,2,19,8192,10.09,2.65,14.78,1000
Broadcast,2,19,16384,19.68,7.27,28.61,1000
Broadcast,2,19,32768,29.09,12.47,42.00,1000
Broadcast,2,19,65536,44.56,19.44,64.94,1000
Broadcast,2,19,131072,78.86,38.08,116.61,1000
Broadcast,2,19,262144,145.41,62.49,218.43,1000
Broadcast,2,19,524288,285.25,115.86,428.28,1000
Broadcast,2,19,1048576,565.83,225.23,850.98,1000
Broadcast,3,19,1,4.37,0.19,6.41,1000
Broadcast,3,19,2,4.36,0.20,6.39,1000
Broadcast,3,19,4,4.34,0.19,6.35,1000
Broadcast,3,19,8,4.33,0.20,6.33,1000
Broadcast,3,19,16,4.34,0.18,6.34,1000
Broadcast,3,19,32,4.99,0.21,7.72,1000
Broadcast,3,19,64,4.98,0.20,7.78,1000
Broadcast,3,19,128,6.06,0.24,9.84,1000
Broadcast,3,19,256,6.30,0.25,10.32,1000
Broadcast,3,19,512,6.62,0.25,11.07,1000
Broadcast,3,19,1024,7.78,0.29,13.37,1000
Broadcast,3,19,2048,9.87,0.35,17.66,1000
Broadcast,3,19,4096,13.92,0.50,25.74,1000
Broadcast,3,19,8192,21.29,0.80,39.96,1000
Broadcast,3,19,16384,48.79,4.06,87.73,1000
Broadcast,3,19,32768,70.17,5.93,125.78,1000
Broadcast,3,19,65536,111.19,9.95,199.02,1000
Broadcast,3,19,131072,196.52,18.92,351.81,1000
Broadcast,3,19,262144,355.31,34.00,630.22,1000
Broadcast,3,19,524288,680.37,65.26,1202.90,1000
Broadcast,3,19,1048576,1395.34,146.67,2450.07,1000
Broadcast,5,19,1,2.79,0.27,3.43,1000
Broadcast,5,19,2,2.78,0.28,3.43,1000
Broadcast,5,19,4,2.76,0.26,3.41,1000
Broadcast,5,19,8,2.72,0.24,3.36,1000
Broadcast,5,19,16,2.75,0.25,3.38,1000
Broadcast,5,19,32,2.99,0.30,3.70,1000
Broadcast,5,19,64,3.09,0.27,3.86,1000
Broadcast,5,19,128,3.50,0.50,4.46,1000
Broadcast,5,19,256,3.64,0.49,4.75,1000
