Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Broadcast,1,17,1,1.81,0.57,2.63,1000
Broadcast,1,17,2,1.89,0.64,2.78,1000
Broadcast,1,17,4,1.83,0.61,2.69,1000
Broadcast,1,17,8,1.84,0.59,2.72,1000
Broadcast,1,17,16,1.85,0.58,2.76,1000
Broadcast,1,17,32,2.45,0.70,3.76,1000
Broadcast,1,17,64,2.26,0.72,3.43,1000
Broadcast,1,17,128,4.66,0.91,7.59,1000
Broadcast,1,17,256,4.80,0.95,7.82,1000
Broadcast,1,17,512,4.97,0.89,8.20,1000
Broadcast,1,17,1024,6.92,1.06,11.52,1000
Broadcast,1,17,2048,8.23,1.27,13.73,1000
Broadcast,1,17,4096,11.70,1.67,19.76,1000
Broadcast,1,17,8192,17.36,2.36,29.48,1000
Broadcast,1,17,16384,22.93,5.47,31.53,1000
Broadcast,1,17,32768,42.83,11.19,53.21,1000
Broadcast,1,17,65536,87.74,38.00,101.85,1000
Broadcast,1,17,131072,178.66,118.70,199.11,1000
Broadcast,1,17,262144,361.95,292.83,397.53,1000
Broadcast,1,17,524288,713.90,636.99,757.53,1000
Broadcast,1,17,1048576,1341.98,1159.06,1416.27,1000
Broadcast,2,17,1,1.85,0.41,2.85,1000
Broadcast,2,17,2,1.80,0.42,2.81,1000
Broadcast,2,17,4,1.74,0.40,2.72,1000
Broadcast,2,17,8,1.73,0.40,2.69,1000
Broadcast,2,17,16,1.72,0.40,2.65,1000
Broadcast,2,17,32,2.19,0.47,3.52,1000
Broadcast,2,17,64,2.07,0.47,3.37,1000
Broadcast,2,17,128,2.82,0.91,4.50,1000
Broadcast,2,17,256,2.83,0.93,4.41,1000
Broadcast,2,17,512,3.06,0.88,4.91,1000
Broadcast,2,17,1024,3.70,1.21,5.83,1000
Broadcast,2,17,2048,4.56,1.53,7.26,1000
Broadcast,2,17,4096,6.51,2.27,10.27,1000
Broadcast,2,17,8192,10.12,3.58,16.08,1000
Broadcast,2,17,16384,24.17,10.02,30.87,1000
Broadcast,2,17,32768,42.06,18.17,52.60,1000
Broadcast,2,17,65536,75.88,33.26,94.11,1000
Broadcast,2,17,131072,142.09,61.85,176.51,1000
Broadcast,2,17,262144,278.62,121.97,345.18,1000
Broadcast,2,17,524288,533.15,226.23,662.00,1000
Broadcast,2,17,1048576,1015.26,442.36,1261.10,1000
Broadcast,3,17,1,4.57,0.35,7.39,1000
Broadcast,3,17,2,4.67,0.34,7.66,1000
Broadcast,3,17,4,4.51,0.33,7.39,1000
Broadcast,3,17,8,4.30,0.28,7.07,1000
Broadcast,3,17,16,4.09,0.26,6.78,1000
Broadcast,3,17,32,5.70,0.23,10.48,1000
Broadcast,3,17,64,5.15,0.21,9.32,1000
Broadcast,3,17,128,7.33,0.23,14.15,1000
Broadcast,3,17,256,7.36,0.23,14.27,1000
Broadcast,3,17,512,8.29,0.22,16.08,1000
Broadcast,3,17,1024,9.58,0.26,18.73,1000
Broadcast,3,17,2048,12.33,0.33,24.02,1000
Broadcast,3,17,4096,17.49,0.42,33.85,1000
Broadcast,3,17,8192,27.10,0.70,52.47,1000
Broadcast,3,17,16384,59.13,6.03,104.92,1000
Broadcast,3,17,32768,94.97,9.88,168.14,1000
Broadcast,3,17,65536,166.84,19.30,295.13,1000
Broadcast,3,17,131072,304.24,35.28,538.07,1000
Broadcast,3,17,262144,578.60,68.40,1023.08,1000
Broadcast,3,17,524288,1127.65,132.68,1991.73,1000
Broadcast,3,17,1048576,2217.81,262.02,3924.15,1000
Broadcast,5,17,1,1.88,0.41,2.30,1000
Broadcast,5,17,2,1.83,0.41,2.29,1000
Broadcast,5,17,4,1.82,0.41,2.31,1000
Broadcast,5,17,8,1.74,0.39,2.22,1000
Broadcast,5,17,16,1.71,0.37,2.19,1000
Broadcast,5,17,32,2.16,0.39,2.80,1000
Broadcast,5,17,64,1.99,0.38,2.72,1000
Broadcast,5,17,128,2.86,0.66,3.80,1000
Broadcast,5,17,256,2.85,0.65,3.83,1000
Broadcast,5,17,512,3.04,0.72,4.19,1000
Broadcast,5,17,1024,3.60,0.88,4.91,1000
Broadcast,5,17,2048,4.69,1.10,6.42,1000
Broadcast,5,17,4096,6.61,1.69,9.06,1000
Broadcast,5,17,8192,9.92,2.76,13.75,1000
Broadcast,5,17,16384,20.89,7.69,26.11,1000
Broadcast,5,17,32768,32.95,11.84,40.30,1000
Broadcast,5,17,65536,58.53,19.27,68.72,1000
Broadcast,5,17,131072,109.94,36.39,125.65,1000
Broadcast,5,17,262144,213.20,74.79,244.04,1000
Broadcast,5,17,524288,409.40,146.11,471.82,1000
Broadcast,5,17,1048576,731.41,255.58,857.36,1000
Broadcast,1,18,1,1.83,0.27,2.54,1000
Broadcast,1,18,2,1.86,0.31,2.56,1000
Broadcast,1,18,4,1.83,0.27,2.52,1000
Broadcast,1,18,8,1.82,0.26,2.51,1000
Broadcast,1,18,16,1.82,0.26,2.52,1000
Broadcast,1,18,32,2.44,0.29,3.60,1000
Broadcast,1,18,64,2.27,0.30,3.34,1000
Broadcast,1,18,128,4.72,0.52,7.43,1000
Broadcast,1,18,256,4.80,0.49,7.60,1000
Broadcast,1,18,512,5.07,0.44,8.15,1000
Broadcast,1,18,1024,7.07,0.62,11.47,1000
Broadcast,1,18,2048,8.40,0.85,13.78,1000
Broadcast,1,18,4096,12.12,1.23,20.14,1000
Broadcast,1,18,8192,18.11,1.92,30.23,1000
Broadcast,1,18,16384,24.50,4.97,33.45,1000
Broadcast,1,18,32768,43.98,8.94,55.77,1000
Broadcast,1,18,65536,90.32,31.16,105.86,1000
Broadcast,1,18,131072,187.12,114.22,208.14,1000
Broadcast,1,18,262144,378.69,296.05,413.18,1000
Broadcast,1,18,524288,740.81,648.92,779.20,1000
Broadcast,1,18,1048576,1232.25,951.80,1324.00,1000
Broadcast,2,18,1,1.70,0.48,2.72,1000
Broadcast,2,18,2,1.72,0.55,2.71,1000
Broadcast,2,18,4,1.70,0.51,2.67,1000
Broadcast,2,18,8,1.71,0.56,2.67,1000
Broadcast,2,18,16,1.69,0.55,2.69,1000
Broadcast,2,18,32,2.19,0.63,3.49,1000
Broadcast,2,18,64,2.14,0.62,3.46,1000
Broadcast,2,18,128,3.22,0.81,4.78,1000
Broadcast,2,18,256,3.30,0.86,4.91,1000
Broadcast,2,18,512,3.64,0.90,5.44,1000
Broadcast,2,18,1024,4.60,1.27,7.03,1000
Broadcast,2,18,2048,5.62,1.50,8.79,1000
Broadcast,2,18,4096,8.01,2.52,12.57,1000
Broadcast,2,18,8192,12.32,4.04,19.30,1000
Broadcast,2,18,16384,25.17,11.67,36.23,1000
Broadcast,2,18,32768,40.92,19.37,57.90,1000
Broadcast,2,18,65536,71.71,36.66,99.77,1000
Broadcast,2,18,131072,139.05,77.65,194.46,1000
Broadcast,2,18,262144,271.89,157.17,377.69,1000
Broadcast,2,18,524288,531.67,308.28,732.67,1000
Broadcast,2,18,1048576,930.94,478.82,1327.03,1000
Broadcast,3,18,1,5.07,0.38,8.58,1000
Broadcast,3,18,2,4.42,0.24,7.89,1000
Broadcast,3,18,4,4.35,0.23,7.70,1000
Broadcast,3,18,8,4.29,0.23,7.55,1000
Broadcast,3,18,16,4.19,0.22,7.33,1000
Broadcast,3,18,32,5.91,0.21,11.23,1000
Broadcast,3,18,64,5.39,0.19,9.89,1000
Broadcast,3,18,128,7.79,0.22,15.16,1000
Broadcast,3,18,256,7.93,0.22,15.45,1000
Broadcast,3,18,512,8.71,0.23,16.84,1000
Broadcast,3,18,1024,10.32,0.26,19.88,1000
Broadcast,3,18,2048,13.18,0.29,25.36,1000
Broadcast,3,18,4096,18.53,0.44,35.37,1000
Broadcast,3,18,8192,28.78,0.71,54.68,1000
Broadcast,3,18,16384,62.88,6.10,110.79,1000
Broadcast,3,18,32768,100.71,10.55,176.27,1000
Broadcast,3,18,65536,173.98,19.27,302.83,1000
Broadcast,3,18,131072,317.42,35.65,555.38,1000
Broadcast,3,18,262144,606.32,69.39,1057.70,1000
Broadcast,3,18,524288,1175.09,133.01,2051.25,1000
Broadcast,3,18,1048576,2310.78,261.01,4041.52,1000
Broadcast,5,18,1,2.01,0.47,2.72,1000
Broadcast,5,18,2,2.05,0.48,2.74,1000
Broadcast,5,18,4,1.97,0.46,2.65,1000
Broadcast,5,18,8,1.91,0.44,2.62,1000
Broadcast,5,18,16,1.82,0.41,2.50,1000
Broadcast,5,18,32,2.29,0.43,3.14,1000
Broadcast,5,18,64,2.10,0.40,2.88,1000
Broadcast,5,18,128,2.94,0.71,4.03,1000
Broadcast,5,18,256,2.95,0.69,4.07,1000
Broadcast,5,18,512,3.12,0.75,4.39,1000
Broadcast,5,18,1024,3.73,0.94,5.13,1000
Broadcast,5,18,2048,4.86,1.17,6.77,1000
Broadcast,5,18,4096,6.81,1.77,9.52,1000
Broadcast,5,18,8192,10.33,2.85,14.32,1000
Broadcast,5,18,16384,21.73,8.13,26.30,1000
Broadcast,5,18,32768,34.00,12.73,40.81,1000
Broadcast,5,18,65536,60.22,20.16,75.55,1000
Broadcast,5,18,131072,112.88,36.50,145.09,1000
Broadcast,5,18,262144,216.60,73.30,278.70,1000
Broadcast,5,18,524288,421.40,144.63,546.99,1000
Broadcast,5,18,1048576,752.75,247.43,997.95,1000
Broadcast,1,19,1,2.47,0.21,3.67,1000
Broadcast,1,19,2,2.04,0.14,3.07,1000
Broadcast,1,19,4,2.02,0.14,3.03,1000
Broadcast,1,19,8,1.94,0.12,2.90,1000
Broadcast,1,19,16,1.90,0.10,2.85,1000
Broadcast,1,19,32,2.44,0.10,3.70,1000
Broadcast,1,19,64,2.24,0.08,3.49,1000
Broadcast,1,19,128,4.63,0.30,7.35,1000
Broadcast,1,19,256,4.87,0.31,7.88,1000
Broadcast,1,19,512,5.12,0.35,8.22,1000
Broadcast,1,19,1024,7.31,0.51,12.02,1000
Broadcast,1,19,2048,8.90,0.72,15.00,1000
Broadcast,1,19,4096,12.78,1.06,21.95,1000
Broadcast,1,19,8192,19.09,1.71,32.77,1000
Broadcast,1,19,16384,22.78,4.93,33.12,1000
Broadcast,1,19,32768,40.98,7.65,55.31,1000
Broadcast,1,19,65536,84.77,16.41,105.29,1000
Broadcast,1,19,131072,173.79,20.40,205.28,1000
Broadcast,1,19,262144,352.88,31.24,409.42,1000
Broadcast,1,19,524288,697.38,52.81,781.39,1000
Broadcast,1,19,1048576,1290.68,95.81,1432.91,1000
Broadcast,2,19,1,2.06,0.32,4.20,1000
Broadcast,2,19,2,2.02,0.26,4.05,1000
Broadcast,2,19,4,2.01,0.25,4.01,1000
Broadcast,2,19,8,2.00,0.23,3.85,1000
Broadcast,2,19,16,2.06,0.22,3.79,1000
Broadcast,2,19,32,2.55,0.24,4.23,1000
Broadcast,2,19,64,2.53,0.26,4.01,1000
Broadcast,2,19,128,3.64,0.49,5.63,1000
Broadcast,2,19,256,3.76,0.52,5.82,1000
Broadcast,2,19,512,4.14,0.55,6.47,1000
Broadcast,2,19,1024,5.11,1.00,7.86,1000
Broadcast,2,19,2048,6.33,1.42,9.96,1000
Broadcast,2,19,4096,8.95,2.37,14.12,1000
Broadcast,2,19,8192,13.67,3.98,21.33,1000
Broadcast,2,19,16384,26.70,12.80,36.71,1000
Broadcast,2,19,32768,45.49,23.37,60.91,1000
Broadcast,2,19,65536,82.10,44.38,107.95,1000
Broadcast,2,19,131072,156.65,86.71,204.89,1000
Broadcast,2,19,262144,306.35,174.35,397.37,1000
Broadcast,2,19,524288,593.96,336.28,770.90,1000
Broadcast,2,19,1048576,1063.90,584.52,1447.89,1000
Broadcast,3,19,1,5.08,0.19,8.50,1000
Broadcast,3,19,2,5.00,0.17,8.30,1000
Broadcast,3,19,4,4.86,0.15,8.11,1000
Broadcast,3,19,8,4.82,0.16,8.01,1000
Broadcast,3,19,16,4.77,0.14,7.95,1000
Broadcast,3,19,32,6.34,0.14,11.34,1000
Broadcast,3,19,64,5.97,0.14,10.91,1000
Broadcast,3,19,128,8.64,0.25,15.96,1000
Broadcast,3,19,256,8.59,0.24,16.20,1000
Broadcast,3,19,512,9.30,0.25,17.48,1000
Broadcast,3,19,1024,10.93,0.29,20.66,1000
Broadcast,3,19,2048,13.79,0.32,26.58,1000
Broadcast,3,19,4096,19.80,0.48,37.56,1000
Broadcast,3,19,8192,30.35,0.80,57.92,1000
Broadcast,3,19,16384,65.06,6.14,114.74,1000
Broadcast,3,19,32768,104.94,10.65,183.20,1000
Broadcast,3,19,65536,180.29,18.99,314.12,1000
Broadcast,3,19,131072,333.55,35.47,576.16,1000
Broadcast,3,19,262144,636.83,68.91,1092.68,1000
Broadcast,3,19,524288,1243.28,132.23,2128.34,1000
Broadcast,3,19,1048576,2443.40,263.37,4173.41,1000
Broadcast,5,19,1,2.34,0.35,3.74,1000
Broadcast,5,19,2,2.30,0.35,3.74,1000
Broadcast,5,19,4,2.25,0.33,3.67,1000
Broadcast,5,19,8,2.20,0.33,3.60,1000
Broadcast,5,19,16,2.19,0.32,3.56,1000
Broadcast,5,19,32,2.53,0.36,3.82,1000
Broadcast,5,19,64,2.46,0.35,3.88,1000
Broadcast,5,19,128,3.13,0.63,4.61,1000
Broadcast,5,19,256,3.23,0.64,4.71,1000
Broadcast,5,19,512,3.37,0.74,4.80,1000
Broadcast,5,19,1024,3.95,0.91,5.58,1000
Broadcast,5,19,2048,5.05,1.17,7.44,1000
Broadcast,5,19,4096,7.13,1.78,10.62,1000
Broadcast,5,19,8192,10.71,2.89,15.79,1000
Broadcast,5,19,16384,22.03,7.77,27.53,1000
Broadcast,5,19,32768,35.48,12.62,43.31,1000
Broadcast,5,19,65536,60.90,18.82,74.18,1000
Broadcast,5,19,131072,116.92,34.46,141.22,1000
Broadcast,5,19,262144,223.35,68.56,271.37,1000
Broadcast,5,19,524288,438.55,138.68,533.47,1000
Broadcast,5,19,1048576,785.60,247.72,981.93,1000
Broadcast,1,20,1,1.97,0.10,3.05,1000
Broadcast,1,20,2,1.93,0.08,3.01,1000
Broadcast,1,20,4,1.90,0.08,3.00,1000
Broadcast,1,20,8,1.87,0.06,2.94,1000
Broadcast,1,20,16,1.87,0.09,2.96,1000
Broadcast,1,20,32,2.42,0.06,3.88,1000
Broadcast,1,20,64,2.26,0.06,3.64,1000
Broadcast,1,20,128,4.76,0.36,7.58,1000
Broadcast,1,20,256,4.93,0.36,8.16,1000
Broadcast,1,20,512,5.22,0.37,8.62,1000
Broadcast,1,20,1024,7.58,0.55,12.61,1000
Broadcast,1,20,2048,9.07,0.81,15.18,1000
Broadcast,1,20,4096,13.21,1.24,22.47,1000
Broadcast,1,20,8192,19.81,1.98,33.79,1000
Broadcast,1,20,16384,21.24,5.30,31.90,1000
Broadcast,1,20,32768,40.46,10.48,55.35,1000
Broadcast,1,20,65536,82.99,15.84,105.39,1000
Broadcast,1,20,131072,167.77,27.97,205.01,1000
Broadcast,1,20,262144,338.92,49.01,407.96,1000
Broadcast,1,20,524288,663.12,91.74,774.48,1000
Broadcast,1,20,1048576,1199.73,177.47,1397.39,1000
Broadcast,2,20,1,1.77,0.43,4.60,1000
Broadcast,2,20,2,1.75,0.41,4.51,1000
Broadcast,2,20,4,1.75,0.39,4.50,1000
Broadcast,2,20,8,1.71,0.39,4.39,1000
Broadcast,2,20,16,1.70,0.37,4.41,1000
Broadcast,2,20,32,2.22,0.37,4.69,1000
Broadcast,2,20,64,2.18,0.48,4.75,1000
Broadcast,2,20,128,3.42,0.55,6.38,1000
Broadcast,2,20,256,3.48,0.56,6.46,1000
Broadcast,2,20,512,3.81,0.55,7.28,1000
Broadcast,2,20,1024,4.76,0.80,8.87,1000
Broadcast,2,20,2048,5.94,1.29,11.04,1000
Broadcast,2,20,4096,8.62,2.28,15.39,1000
Broadcast,2,20,8192,13.28,3.83,23.09,1000
Broadcast,2,20,16384,26.78,13.30,38.73,1000
Broadcast,2,20,32768,44.38,23.86,62.03,1000
Broadcast,2,20,65536,78.67,42.51,108.13,1000
Broadcast,2,20,131072,149.28,81.90,202.62,1000
Broadcast,2,20,262144,290.22,159.91,390.88,1000
Broadcast,2,20,524288,557.62,305.51,752.17,1000
Broadcast,2,20,1048576,1019.97,534.43,1397.73,1000
Broadcast,3,20,1,5.58,0.24,9.16,1000
Broadcast,3,20,2,5.27,0.22,8.71,1000
Broadcast,3,20,4,5.15,0.19,8.54,1000
Broadcast,3,20,8,5.03,0.17,8.32,1000
Broadcast,3,20,16,4.95,0.14,8.19,1000
Broadcast,3,20,32,6.65,0.14,11.77,1000
Broadcast,3,20,64,6.38,0.20,11.43,1000
Broadcast,3,20,128,9.02,0.23,16.39,1000
Broadcast,3,20,256,9.22,0.23,16.99,1000
Broadcast,3,20,512,9.82,0.24,18.19,1000
Broadcast,3,20,1024,11.51,0.27,21.37,1000
Broadcast,3,20,2048,14.53,0.32,27.51,1000
Broadcast,3,20,4096,20.49,0.45,38.72,1000
Broadcast,3,20,8192,31.74,0.75,59.75,1000
Broadcast,3,20,16384,67.32,6.06,118.44,1000
Broadcast,3,20,32768,108.88,10.55,189.51,1000
Broadcast,3,20,65536,188.42,18.95,326.13,1000
Broadcast,3,20,131072,347.15,35.36,586.86,1000
Broadcast,3,20,262144,661.30,68.15,1109.55,1000
Broadcast,3,20,524288,1283.36,131.14,2151.58,1000
Broadcast,3,20,1048576,2492.03,262.30,4184.78,1000
Broadcast,5,20,1,2.59,0.22,4.10,1000
Broadcast,5,20,2,2.54,0.22,4.03,1000
Broadcast,5,20,4,2.52,0.21,4.03,1000
Broadcast,5,20,8,2.43,0.20,3.92,1000
Broadcast,5,20,16,2.39,0.20,3.83,1000
Broadcast,5,20,32,2.65,0.25,4.05,1000
Broadcast,5,20,64,2.58,0.22,3.91,1000
Broadcast,5,20,128,3.20,0.61,4.73,1000
Broadcast,5,20,256,3.26,0.60,4.72,1000
Broadcast,5,20,512,3.39,0.67,4.85,1000
Broadcast,5,20,1024,3.92,0.89,5.59,1000
Broadcast,5,20,2048,5.05,1.14,7.53,1000
Broadcast,5,20,4096,7.25,1.78,10.76,1000
Broadcast,5,20,8192,10.97,2.94,16.09,1000
Broadcast,5,20,16384,22.26,7.74,27.57,1000
Broadcast,5,20,32768,35.51,12.69,42.96,1000
Broadcast,5,20,65536,60.64,18.51,73.99,1000
Broadcast,5,20,131072,117.07,35.49,143.85,1000
Broadcast,5,20,262144,223.41,69.46,275.61,1000
Broadcast,5,20,524288,433.50,137.05,532.38,1000
Broadcast,5,20,1048576,767.33,235.28,924.83,1000
Broadcast,1,21,1,2.04,0.07,3.07,1000
Broadcast,1,21,2,1.92,0.08,2.92,1000
Broadcast,1,21,4,1.81,0.06,2.77,1000
Broadcast,1,21,8,1.78,0.09,2.73,1000
Broadcast,1,21,16,1.71,0.06,2.62,1000
Broadcast,1,21,32,2.16,0.08,3.48,1000
Broadcast,1,21,64,2.03,0.07,3.55,1000
Broadcast,1,21,128,4.59,0.16,7.27,1000
Broadcast,1,21,256,4.81,0.16,7.97,1000
Broadcast,1,21,512,5.07,0.19,8.41,1000
Broadcast,1,21,1024,7.36,0.52,12.24,1000
Broadcast,1,21,2048,8.91,0.72,14.99,1000
Broadcast,1,21,4096,13.23,1.04,22.74,1000
Broadcast,1,21,8192,19.88,1.63,34.41,1000
Broadcast,1,21,16384,20.82,4.73,32.18,1000
Broadcast,1,21,32768,38.29,10.56,54.46,1000
Broadcast,1,21,65536,77.67,15.75,102.21,1000
Broadcast,1,21,131072,158.63,35.61,200.60,1000
Broadcast,1,21,262144,322.68,65.55,403.00,1000
Broadcast,1,21,524288,644.61,126.16,778.02,1000
Broadcast,1,21,1048576,1084.12,253.68,1332.37,1000
Broadcast,2,21,1,1.68,0.47,4.78,1000
Broadcast,2,21,2,1.69,0.49,4.73,1000
Broadcast,2,21,4,1.64,0.44,4.66,1000
Broadcast,2,21,8,1.61,0.41,4.59,1000
Broadcast,2,21,16,1.60,0.44,4.56,1000
Broadcast,2,21,32,2.09,0.40,4.85,1000
Broadcast,2,21,64,1.98,0.39,4.98,1000
Broadcast,2,21,128,3.05,0.58,5.80,1000
Broadcast,2,21,256,3.18,0.60,5.98,1000
Broadcast,2,21,512,3.54,0.61,6.78,1000
Broadcast,2,21,1024,4.48,0.83,8.28,1000
Broadcast,2,21,2048,5.65,1.12,10.29,1000
Broadcast,2,21,4096,8.64,2.40,14.89,1000
Broadcast,2,21,8192,13.18,3.66,22.36,1000
Broadcast,2,21,16384,27.47,13.56,38.40,1000
Broadcast,2,21,32768,45.94,24.16,62.28,1000
Broadcast,2,21,65536,81.20,44.16,107.69,1000
Broadcast,2,21,131072,153.30,84.80,201.99,1000
Broadcast,2,21,262144,296.58,163.11,392.10,1000
Broadcast,2,21,524288,570.72,316.35,748.04,1000
Broadcast,2,21,1048576,989.77,485.02,1359.18,1000
Broadcast,3,21,1,5.46,0.24,8.89,1000
Broadcast,3,21,2,5.36,0.20,8.74,1000
Broadcast,3,21,4,5.24,0.18,8.62,1000
Broadcast,3,21,8,5.21,0.18,8.43,1000
Broadcast,3,21,16,5.13,0.18,8.36,1000
Broadcast,3,21,32,6.77,0.22,11.72,1000
Broadcast,3,21,64,6.58,0.21,11.66,1000
Broadcast,3,21,128,9.17,0.24,17.24,1000
Broadcast,3,21,256,9.45,0.25,17.92,1000
Broadcast,3,21,512,10.09,0.25,19.19,1000
Broadcast,3,21,1024,11.83,0.30,22.66,1000
Broadcast,3,21,2048,14.90,0.34,29.11,1000
Broadcast,3,21,4096,21.16,0.49,41.31,1000
Broadcast,3,21,8192,32.86,0.80,63.66,1000
Broadcast,3,21,16384,70.95,6.05,127.75,1000
Broadcast,3,21,32768,114.19,10.69,203.96,1000
Broadcast,3,21,65536,195.72,18.91,346.65,1000
Broadcast,3,21,131072,361.95,35.41,629.92,1000
Broadcast,3,21,262144,688.01,69.03,1187.62,1000
Broadcast,3,21,524288,1343.85,131.64,2315.92,1000
Broadcast,3,21,1048576,2623.33,263.46,4525.45,1000
Broadcast,5,21,1,2.68,0.33,4.49,1000
Broadcast,5,21,2,2.46,0.31,3.95,1000
Broadcast,5,21,4,2.47,0.32,4.00,1000
Broadcast,5,21,8,2.42,0.30,3.95,1000
Broadcast,5,21,16,2.40,0.29,3.93,1000
Broadcast,5,21,32,2.61,0.32,4.18,1000
Broadcast,5,21,64,2.66,0.32,4.55,1000
Broadcast,5,21,128,3.29,0.61,4.99,1000
Broadcast,5,21,256,3.37,0.64,5.24,1000
Broadcast,5,21,512,3.51,0.71,5.63,1000
Broadcast,5,21,1024,4.02,0.86,6.35,1000
Broadcast,5,21,2048,5.00,1.13,8.19,1000
Broadcast,5,21,4096,7.13,1.78,11.38,1000
Broadcast,5,21,8192,10.88,2.97,17.20,1000
Broadcast,5,21,16384,21.86,8.18,26.93,1000
Broadcast,5,21,32768,35.02,12.56,42.64,1000
Broadcast,5,21,65536,61.19,18.90,75.40,1000
Broadcast,5,21,131072,118.06,33.96,144.76,1000
Broadcast,5,21,262144,228.53,69.78,274.78,1000
Broadcast,5,21,524288,434.99,133.78,518.94,1000
Broadcast,5,21,1048576,781.57,238.25,934.65,1000
Broadcast,1,22,1,1.66,0.06,2.66,1000
Broadcast,1,22,2,1.61,0.06,2.57,1000
Broadcast,1,22,4,1.58,0.06,2.52,1000
Broadcast,1,22,8,1.59,0.06,2.54,1000
Broadcast,1,22,16,1.62,0.06,2.58,1000
Broadcast,1,22,32,2.04,0.07,3.30,1000
Broadcast,1,22,64,1.98,0.06,3.67,1000
Broadcast,1,22,128,4.72,0.16,7.52,1000
Broadcast,1,22,256,4.96,0.16,8.37,1000
Broadcast,1,22,512,5.35,0.19,9.05,1000
Broadcast,1,22,1024,7.65,0.54,12.90,1000
Broadcast,1,22,2048,9.21,0.71,15.44,1000
Broadcast,1,22,4096,14.03,1.31,24.10,1000
Broadcast,1,22,8192,21.03,2.21,35.93,1000
Broadcast,1,22,16384,22.67,4.25,34.30,1000
Broadcast,1,22,32768,38.50,6.91,55.71,1000
Broadcast,1,22,65536,75.87,16.08,104.39,1000
Broadcast,1,22,131072,155.01,43.20,202.61,1000
Broadcast,1,22,262144,313.70,81.67,405.48,1000
Broadcast,1,22,524288,630.51,163.18,781.83,1000
Broadcast,1,22,1048576,1206.11,333.88,1472.52,1000
Broadcast,2,22,1,1.70,0.29,4.99,1000
Broadcast,2,22,2,1.69,0.26,4.90,1000
Broadcast,2,22,4,1.68,0.27,4.85,1000
Broadcast,2,22,8,1.65,0.25,4.77,1000
Broadcast,2,22,16,1.65,0.26,4.66,1000
Broadcast,2,22,32,2.14,0.26,5.48,1000
Broadcast,2,22,64,2.14,0.25,5.28,1000
Broadcast,2,22,128,2.99,0.52,6.57,1000
Broadcast,2,22,256,3.16,0.55,6.72,1000
Broadcast,2,22,512,3.47,0.58,7.13,1000
Broadcast,2,22,1024,4.34,0.78,8.11,1000
Broadcast,2,22,2048,5.52,1.20,9.75,1000
Broadcast,2,22,4096,8.09,2.49,13.45,1000
Broadcast,2,22,8192,12.63,4.04,20.54,1000
Broadcast,2,22,16384,28.04,10.11,43.22,1000
Broadcast,2,22,32768,46.93,17.28,71.94,1000
Broadcast,2,22,65536,82.88,31.67,129.12,1000
Broadcast,2,22,131072,155.82,74.09,243.45,1000
Broadcast,2,22,262144,301.97,138.88,473.32,1000
Broadcast,2,22,524288,583.43,266.33,914.43,1000
Broadcast,2,22,1048576,1022.97,386.06,1699.06,1000
Broadcast,3,22,1,5.59,0.21,9.18,1000
Broadcast,3,22,2,5.33,0.18,8.81,1000
Broadcast,3,22,4,5.31,0.17,8.75,1000
Broadcast,3,22,8,5.24,0.18,8.59,1000
Broadcast,3,22,16,5.32,0.18,8.74,1000
Broadcast,3,22,32,7.10,0.19,12.90,1000
Broadcast,3,22,64,6.81,0.19,12.12,1000
Broadcast,3,22,128,9.51,0.22,17.64,1000
Broadcast,3,22,256,9.83,0.22,18.48,1000
Broadcast,3,22,512,10.48,0.23,19.68,1000
Broadcast,3,22,1024,12.33,0.26,23.25,1000
Broadcast,3,22,2048,15.55,0.29,29.91,1000
Broadcast,3,22,4096,22.02,0.44,42.20,1000
Broadcast,3,22,8192,34.35,0.72,65.47,1000
Broadcast,3,22,16384,73.18,6.03,131.41,1000
Broadcast,3,22,32768,118.25,10.43,211.27,1000
Broadcast,3,22,65536,204.13,19.02,360.75,1000
Broadcast,3,22,131072,374.26,35.02,647.34,1000
Broadcast,3,22,262144,713.68,68.28,1224.44,1000
Broadcast,3,22,524288,1392.85,130.79,2383.96,1000
Broadcast,3,22,1048576,2718.43,258.46,4651.86,1000
Broadcast,5,22,1,2.62,0.23,4.00,1000
Broadcast,5,22,2,2.60,0.26,3.97,1000
Broadcast,5,22,4,2.60,0.24,3.92,1000
Broadcast,5,22,8,2.56,0.22,3.89,1000
Broadcast,5,22,16,2.52,0.22,3.81,1000
Broadcast,5,22,32,2.77,0.29,4.23,1000
Broadcast,5,22,64,2.84,0.30,4.60,1000
Broadcast,5,22,128,3.32,0.50,4.94,1000
Broadcast,5,22,256,3.33,0.48,5.12,1000
Broadcast,5,22,512,3.50,0.52,5.48,1000
Broadcast,5,22,1024,3.97,0.70,6.30,1000
Broadcast,5,22,2048,4.97,1.14,8.19,1000
Broadcast,5,22,4096,7.13,1.77,11.37,1000
Broadcast,5,22,8192,11.01,2.90,17.33,1000
Broadcast,5,22,16384,22.25,7.99,27.89,1000
Broadcast,5,22,32768,35.31,12.51,43.87,1000
Broadcast,5,22,65536,62.88,20.19,80.16,1000
Broadcast,5,22,131072,122.36,33.76,154.69,1000
Broadcast,5,22,262144,231.98,66.10,288.48,1000
Broadcast,5,22,524288,449.75,132.84,554.75,1000
Broadcast,5,22,1048576,821.42,246.50,1016.46,1000
