Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Broadcast,5,33,32,3.27,0.27,4.06,1000
Broadcast,5,33,64,3.71,0.30,4.85,1000
Broadcast,5,33,128,3.87,0.39,4.95,1000
Broadcast,5,33,256,4.20,0.40,5.61,1000
Broadcast,5,33,512,4.52,0.41,6.11,1000
Broadcast,5,33,1024,5.44,0.49,7.78,1000
Broadcast,5,33,2048,6.87,0.63,10.40,1000
Broadcast,5,33,4096,9.34,0.95,14.70,1000
Broadcast,5,33,8192,13.94,1.57,22.48,1000
Broadcast,5,33,16384,28.05,5.55,41.36,1000
Broadcast,5,33,32768,46.65,8.75,70.93,1000
Broadcast,5,33,65536,85.26,15.33,131.09,1000
Broadcast,5,33,131072,204.42,28.62,256.07,1000
Broadcast,5,33,262144,400.08,57.61,497.75,1000
Broadcast,5,33,524288,796.09,110.35,984.00,1000
Broadcast,5,33,1048576,1617.80,240.29,1990.20,1000
Broadcast,1,34,1,3.94,0.36,5.33,1000
Broadcast,1,34,2,4.00,0.47,5.31,1000
Broadcast,1,34,4,3.85,0.35,5.12,1000
Broadcast,1,34,8,3.83,0.36,5.09,1000
Broadcast,1,34,16,3.84,0.35,5.11,1000
Broadcast,1,34,32,4.10,0.46,5.40,1000
Broadcast,1,34,64,4.37,0.38,6.11,1000
Broadcast,1,34,128,5.72,0.49,7.74,1000
Broadcast,1,34,256,6.08,0.54,8.35,1000
Broadcast,1,34,512,6.02,0.56,8.29,1000
Broadcast,1,34,1024,7.60,0.67,10.52,1000
Broadcast,1,34,2048,9.37,0.92,14.68,1000
Broadcast,1,34,4096,13.89,1.33,24.09,1000
Broadcast,1,34,8192,21.26,1.93,38.96,1000
Broadcast,1,34,16384,19.89,4.56,30.23,1000
Broadcast,1,34,32768,34.06,8.10,52.81,1000
Broadcast,1,34,65536,63.92,16.59,95.82,1000
Broadcast,1,34,131072,146.43,85.20,180.65,1000
Broadcast,1,34,262144,286.26,190.99,356.63,1000
Broadcast,1,34,524288,553.95,261.89,690.23,1000
Broadcast,1,34,1048576,1120.76,673.32,1371.33,1000
Broadcast,2,34,1,3.56,0.37,4.83,1000
Broadcast,2,34,2,3.48,0.34,4.75,1000
Broadcast,2,34,4,3.49,0.33,4.76,1000
Broadcast,2,34,8,3.48,0.32,4.81,1000
Broadcast,2,34,16,3.47,0.32,4.76,1000
Broadcast,2,34,32,3.89,0.39,5.48,1000
Broadcast,2,34,64,4.06,0.39,5.52,1000
Broadcast,2,34,128,4.63,0.64,6.58,1000
Broadcast,2,34,256,4.84,0.78,6.78,1000
Broadcast,2,34,512,5.00,0.77,7.20,1000
Broadcast,2,34,1024,5.65,0.93,8.22,1000
Broadcast,2,34,2048,6.94,1.15,10.56,1000
Broadcast,2,34,4096,9.40,1.72,14.51,1000
Broadcast,2,34,8192,13.50,2.70,21.28,1000
Broadcast,2,34,16384,27.83,5.76,44.50,1000
Broadcast,2,34,32768,40.32,8.67,64.80,1000
Broadcast,2,34,65536,64.02,15.02,105.63,1000
Broadcast,2,34,131072,111.92,29.21,189.35,1000
Broadcast,2,34,262144,210.64,55.42,356.51,1000
Broadcast,2,34,524288,417.68,108.61,724.39,1000
Broadcast,2,34,1048576,861.33,239.06,1542.56,1000
Broadcast,3,34,1,6.68,0.19,10.52,1000
Broadcast,3,34,2,6.60,0.18,10.40,1000
Broadcast,3,34,4,6.63,0.19,10.43,1000
Broadcast,3,34,8,6.67,0.19,10.48,1000
Broadcast,3,34,16,6.61,0.19,10.40,1000
Broadcast,3,34,32,8.29,0.20,13.52,1000
Broadcast,3,34,64,8.27,0.20,13.51,1000
Broadcast,3,34,128,10.27,0.22,17.75,1000
Broadcast,3,34,256,10.58,0.23,18.34,1000
Broadcast,3,34,512,11.05,0.23,19.19,1000
Broadcast,3,34,1024,12.94,0.28,22.96,1000
Broadcast,3,34,2048,16.17,0.30,29.24,1000
Broadcast,3,34,4096,22.70,0.40,42.03,1000
Broadcast,3,34,8192,34.71,0.69,65.30,1000
Broadcast,3,34,16384,79.95,3.72,148.11,1000
Broadcast,3,34,32768,121.99,5.60,226.40,1000
Broadcast,3,34,65536,197.16,9.91,361.87,1000
Broadcast,3,34,131072,353.45,17.98,646.95,1000
Broadcast,3,34,262144,655.18,33.69,1196.70,1000
Broadcast,3,34,524288,1254.02,64.04,2270.74,1000
Broadcast,3,34,1048576,2653.62,157.20,4765.27,1000
Broadcast,5,34,1,2.99,0.25,3.81,1000
Broadcast,5,34,2,2.92,0.22,3.71,1000
Broadcast,5,34,4,2.94,0.22,3.75,1000
Broadcast,5,34,8,2.94,0.22,3.80,1000
Broadcast,5,34,16,2.93,0.22,3.71,1000
Broadcast,5,34,32,3.19,0.25,4.04,1000
Broadcast,5,34,64,3.54,0.25,4.66,1000
Broadcast,5,34,128,3.93,0.39,5.09,1000
Broadcast,5,34,256,4.15,0.39,5.46,1000
Broadcast,5,34,512,4.44,0.39,5.97,1000
Broadcast,5,34,1024,5.50,0.47,7.83,1000
Broadcast,5,34,2048,6.95,0.65,10.47,1000
Broadcast,5,34,4096,9.48,0.93,14.91,1000
Broadcast,5,34,8192,14.40,1.57,22.94,1000
Broadcast,5,34,16384,28.79,5.48,42.65,1000
Broadcast,5,34,32768,48.46,8.62,73.46,1000
Broadcast,5,34,65536,88.88,15.06,136.49,1000
Broadcast,5,34,131072,214.79,28.29,265.24,1000
Broadcast,5,34,262144,426.25,55.70,520.34,1000
Broadcast,5,34,524288,842.05,106.79,1022.85,1000
Broadcast,5,34,1048576,1708.31,239.85,2068.06,1000
Broadcast,1,35,1,3.91,0.30,5.35,1000
Broadcast,1,35,2,3.91,0.31,5.31,1000
Broadcast,1,35,4,3.83,0.31,5.16,1000
Broadcast,1,35,8,3.80,0.29,5.11,1000
Broadcast,1,35,16,3.78,0.27,5.09,1000
Broadcast,1,35,32,4.09,0.41,5.42,1000
Broadcast,1,35,64,4.30,0.33,6.25,1000
Broadcast,1,35,128,5.72,0.44,7.81,1000
Broadcast,1,35,256,5.98,0.47,8.24,1000
Broadcast,1,35,512,6.00,0.51,8.26,1000
Broadcast,1,35,1024,7.50,0.61,10.39,1000
Broadcast,1,35,2048,9.57,0.78,15.09,1000
Broadcast,1,35,4096,14.11,1.12,24.95,1000
Broadcast,1,35,8192,21.89,1.79,40.36,1000
Broadcast,1,35,16384,20.50,4.28,31.85,1000
Broadcast,1,35,32768,35.08,8.32,55.56,1000
Broadcast,1,35,65536,65.39,17.21,101.59,1000
Broadcast,1,35,131072,152.19,82.34,191.24,1000
Broadcast,1,35,262144,303.88,202.95,378.04,1000
Broadcast,1,35,524288,605.67,436.59,732.87,1000
Broadcast,1,35,1048576,1189.86,708.50,1456.14,1000
Broadcast,2,35,1,3.27,0.34,4.98,1000
Broadcast,2,35,2,3.25,0.33,4.93,1000
Broadcast,2,35,4,3.28,0.32,5.01,1000
Broadcast,2,35,8,3.23,0.32,4.94,1000
Broadcast,2,35,16,3.23,0.31,4.94,1000
Broadcast,2,35,32,3.60,0.35,5.74,1000
Broadcast,2,35,64,3.83,0.37,5.81,1000
Broadcast,2,35,128,4.36,0.50,6.92,1000
Broadcast,2,35,256,4.59,0.55,7.13,1000
Broadcast,2,35,512,4.79,0.61,7.59,1000
Broadcast,2,35,1024,5.42,0.73,8.64,1000
Broadcast,2,35,2048,6.61,0.95,11.00,1000
Broadcast,2,35,4096,9.12,1.47,15.14,1000
Broadcast,2,35,8192,13.30,2.37,22.10,1000
Broadcast,2,35,16384,28.19,5.83,46.04,1000
Broadcast,2,35,32768,40.77,8.85,65.09,1000
Broadcast,2,35,65536,64.79,15.38,104.27,1000
Broadcast,2,35,131072,114.23,29.54,190.83,1000
Broadcast,2,35,262144,213.54,54.70,353.81,1000
Broadcast,2,35,524288,423.13,107.46,717.34,1000
Broadcast,2,35,1048576,880.13,232.10,1515.05,1000
Broadcast,3,35,1,6.71,0.20,10.68,1000
Broadcast,3,35,2,6.60,0.18,10.53,1000
Broadcast,3,35,4,6.71,0.18,10.69,1000
Broadcast,3,35,8,6.64,0.19,10.58,1000
Broadcast,3,35,16,6.65,0.19,10.60,1000
Broadcast,3,35,32,8.10,0.19,13.46,1000
Broadcast,3,35,64,8.10,0.19,13.44,1000
Broadcast,3,35,128,10.28,0.23,18.05,1000
Broadcast,3,35,256,10.60,0.23,18.61,1000
Broadcast,3,35,512,11.23,0.24,19.83,1000
Broadcast,3,35,1024,13.03,0.28,23.51,1000
Broadcast,3,35,2048,16.43,0.32,29.95,1000
Broadcast,3,35,4096,23.18,0.46,43.13,1000
Broadcast,3,35,8192,35.55,0.76,67.07,1000
Broadcast,3,35,16384,82.12,3.76,152.64,1000
Broadcast,3,35,32768,125.78,6.00,234.07,1000
Broadcast,3,35,65536,202.76,10.08,372.00,1000
Broadcast,3,35,131072,362.59,18.10,666.51,1000
Broadcast,3,35,262144,679.50,33.95,1246.17,1000
Broadcast,3,35,524288,1313.45,64.03,2408.22,1000
Broadcast,3,35,1048576,2771.13,154.19,5092.14,1000
Broadcast,5,35,1,2.92,0.23,3.76,1000
Broadcast,5,35,2,2.89,0.22,3.74,1000
Broadcast,5,35,4,2.90,0.21,3.75,1000
Broadcast,5,35,8,2.86,0.21,3.71,1000
Broadcast,5,35,16,2.86,0.21,3.70,1000
Broadcast,5,35,32,3.15,0.24,4.03,1000
Broadcast,5,35,64,3.48,0.24,4.75,1000
Broadcast,5,35,128,3.75,0.39,4.96,1000
Broadcast,5,35,256,4.07,0.39,5.43,1000
Broadcast,5,35,512,4.33,0.39,5.87,1000
Broadcast,5,35,1024,5.34,0.47,7.59,1000
Broadcast,5,35,2048,6.73,0.63,10.21,1000
Broadcast,5,35,4096,9.56,0.97,14.95,1000
Broadcast,5,35,8192,14.52,1.55,23.82,1000
Broadcast,5,35,16384,28.91,5.39,42.50,1000
Broadcast,5,35,32768,49.47,8.73,74.44,1000
Broadcast,5,35,65536,90.59,15.09,136.93,1000
Broadcast,5,35,131072,216.92,27.62,266.33,1000
Broadcast,5,35,262144,429.65,54.86,525.68,1000
Broadcast,5,35,524288,851.94,107.96,1045.81,1000
Broadcast,5,35,1048576,1748.96,240.79,2157.60,1000
Broadcast,1,36,1,4.04,0.36,5.71,1000
Broadcast,1,36,2,3.94,0.34,5.52,1000
Broadcast,1,36,4,3.91,0.33,5.46,1000
Broadcast,1,36,8,3.90,0.33,5.47,1000
Broadcast,1,36,16,3.90,0.32,5.47,1000
Broadcast,1,36,32,4.12,0.39,5.69,1000
Broadcast,1,36,64,4.36,0.39,6.40,1000
Broadcast,1,36,128,5.80,0.50,8.14,1000
Broadcast,1,36,256,6.11,0.54,8.60,1000
Broadcast,1,36,512,6.16,0.57,8.68,1000
Broadcast,1,36,1024,7.62,0.70,10.72,1000
Broadcast,1,36,2048,9.88,0.92,15.93,1000
Broadcast,1,36,4096,14.73,1.32,26.22,1000
Broadcast,1,36,8192,22.66,2.00,42.08,1000
Broadcast,1,36,16384,20.87,4.44,33.45,1000
Broadcast,1,36,32768,36.27,9.65,58.64,1000
Broadcast,1,36,65536,67.50,17.40,107.48,1000
Broadcast,1,36,131072,159.73,86.32,202.02,1000
Broadcast,1,36,262144,317.57,207.82,398.54,1000
Broadcast,1,36,524288,636.46,447.40,775.58,1000
Broadcast,1,36,1048576,1250.31,695.68,1541.41,1000
Broadcast,2,36,1,3.50,0.36,5.46,1000
Broadcast,2,36,2,3.45,0.34,5.36,1000
Broadcast,2,36,4,3.43,0.34,5.29,1000
Broadcast,2,36,8,3.42,0.33,5.29,1000
Broadcast,2,36,16,3.41,0.33,5.27,1000
Broadcast,2,36,32,3.83,0.37,6.16,1000
Broadcast,2,36,64,3.93,0.37,6.01,1000
Broadcast,2,36,128,4.64,0.58,7.64,1000
Broadcast,2,36,256,4.84,0.64,7.77,1000
Broadcast,2,36,512,5.03,0.70,8.18,1000
Broadcast,2,36,1024,5.83,0.90,9.55,1000
Broadcast,2,36,2048,7.23,1.13,12.33,1000
Broadcast,2,36,4096,9.93,1.64,16.92,1000
Broadcast,2,36,8192,14.35,2.60,24.35,1000
Broadcast,2,36,16384,28.83,5.64,45.00,1000
Broadcast,2,36,32768,41.30,8.67,63.40,1000
Broadcast,2,36,65536,65.85,15.24,105.98,1000
Broadcast,2,36,131072,114.91,29.15,187.57,1000
Broadcast,2,36,262144,217.56,53.48,354.87,1000
Broadcast,2,36,524288,431.97,106.38,712.62,1000
Broadcast,2,36,1048576,905.56,237.54,1544.45,1000
Broadcast,3,36,1,6.66,0.19,10.72,1000
Broadcast,3,36,2,6.57,0.17,10.58,1000
Broadcast,3,36,4,6.56,0.17,10.56,1000
Broadcast,3,36,8,6.58,0.17,10.57,1000
Broadcast,3,36,16,6.56,0.17,10.52,1000
Broadcast,3,36,32,8.09,0.19,13.62,1000
Broadcast,3,36,64,8.12,0.19,13.61,1000
Broadcast,3,36,128,10.18,0.22,18.10,1000
Broadcast,3,36,256,10.52,0.23,18.79,1000
Broadcast,3,36,512,11.12,0.23,20.03,1000
Broadcast,3,36,1024,13.18,0.27,24.13,1000
Broadcast,3,36,2048,16.49,0.31,30.31,1000
Broadcast,3,36,4096,23.47,0.44,43.90,1000
Broadcast,3,36,8192,36.04,0.77,68.29,1000
Broadcast,3,36,16384,84.35,3.76,157.29,1000
Broadcast,3,36,32768,128.70,5.67,240.23,1000
Broadcast,3,36,65536,207.20,9.90,382.80,1000
Broadcast,3,36,131072,374.99,17.89,696.67,1000
Broadcast,3,36,262144,697.01,34.07,1292.20,1000
Broadcast,3,36,524288,1335.50,64.29,2470.73,1000
Broadcast,3,36,1048576,2838.73,154.59,5252.27,1000
Broadcast,5,36,1,2.90,0.24,3.82,1000
Broadcast,5,36,2,2.87,0.24,3.79,1000
Broadcast,5,36,4,2.85,0.23,3.80,1000
Broadcast,5,36,8,2.85,0.23,3.79,1000
Broadcast,5,36,16,2.84,0.23,3.78,1000
Broadcast,5,36,32,3.11,0.26,4.08,1000
Broadcast,5,36,64,3.50,0.26,4.86,1000
Broadcast,5,36,128,3.73,0.40,4.91,1000
Broadcast,5,36,256,4.06,0.41,5.52,1000
Broadcast,5,36,512,4.31,0.42,5.95,1000
Broadcast,5,36,1024,5.31,0.49,7.66,1000
Broadcast,5,36,2048,6.77,0.62,10.36,1000
Broadcast,5,36,4096,9.45,0.95,14.86,1000
Broadcast,5,36,8192,14.43,1.52,23.79,1000
Broadcast,5,36,16384,28.99,5.39,42.52,1000
Broadcast,5,36,32768,49.92,8.74,75.06,1000
Broadcast,5,36,65536,90.67,15.21,138.95,1000
Broadcast,5,36,131072,216.65,28.33,268.47,1000
Broadcast,5,36,262144,430.05,56.68,531.20,1000
Broadcast,5,36,524288,858.27,110.16,1063.43,1000
Broadcast,5,36,1048576,1768.12,242.73,2202.70,1000
Reduce,1,2,4,0.31,0.28,0.34,1000
Reduce,1,2,8,0.30,0.26,0.35,1000
Reduce,1,2,16,0.31,0.27,0.36,1000
Reduce,1,2,32,0.36,0.31,0.40,1000
Reduce,1,2,64,0.36,0.33,0.40,1000
Reduce,1,2,128,0.47,0.42,0.52,1000
Reduce,1,2,256,0.48,0.47,0.49,1000
Reduce,1,2,512,0.56,0.51,0.60,1000
Reduce,1,2,1024,0.67,0.60,0.74,1000
Reduce,1,2,2048,0.95,0.88,1.01,1000
Reduce,1,2,4096,1.74,1.74,1.74,1000
Reduce,1,2,8192,2.39,2.28,2.50,1000
Reduce,1,2,16384,4.37,4.36,4.38,1000
Reduce,1,2,32768,7.24,7.23,7.24,1000
Reduce,1,2,65536,12.58,12.44,12.71,1000
Reduce,1,2,131072,24.20,24.07,24.33,1000
Reduce,1,2,262144,49.65,49.19,50.11,1000
Reduce,1,2,524288,108.66,108.65,108.68,1000
Reduce,1,2,1048576,230.55,230.54,230.57,1000
Reduce,2,2,4,0.30,0.30,0.30,1000
Reduce,2,2,8,0.31,0.28,0.33,1000
Reduce,2,2,16,0.30,0.26,0.34,1000
Reduce,2,2,32,0.35,0.30,0.40,1000
Reduce,2,2,64,0.35,0.33,0.37,1000
Reduce,2,2,128,0.47,0.45,0.49,1000
Reduce,2,2,256,0.48,0.43,0.52,1000
Reduce,2,2,512,0.57,0.56,0.58,1000
Reduce,2,2,1024,0.66,0.61,0.72,1000
Reduce,2,2,2048,0.99,0.97,1.02,1000
Reduce,2,2,4096,1.76,1.75,1.78,1000
Reduce,2,2,8192,2.42,2.35,2.49,1000
Reduce,2,2,16384,4.40,4.37,4.42,1000
Reduce,2,2,32768,7.23,7.23,7.23,1000
Reduce,2,2,65536,12.70,12.64,12.76,1000
Reduce,2,2,131072,24.43,24.31,24.56,1000
Reduce,2,2,262144,49.98,49.68,50.28,1000
Reduce,2,2,524288,109.36,109.33,109.38,1000
Reduce,2,2,1048576,232.03,231.95,232.12,1000
Reduce,3,2,4,0.31,0.26,0.36,1000
Reduce,3,2,8,0.30,0.27,0.34,1000
Reduce,3,2,16,0.30,0.25,0.34,1000
Reduce,3,2,32,0.35,0.30,0.39,1000
Reduce,3,2,64,0.35,0.35,0.35,1000
Reduce,3,2,128,0.47,0.42,0.52,1000
Reduce,3,2,256,0.49,0.46,0.52,1000
Reduce,3,2,512,0.56,0.54,0.57,1000
Reduce,3,2,1024,0.66,0.60,0.72,1000
Reduce,3,2,2048,0.96,0.89,1.04,1000
Reduce,3,2,4096,1.74,1.73,1.75,1000
Reduce,3,2,8192,2.40,2.32,2.47,1000
Reduce,3,2,16384,4.36,4.34,4.38,1000
Reduce,3,2,32768,7.19,7.19,7.19,1000
Reduce,3,2,65536,12.65,12.59,12.71,1000
Reduce,3,2,131072,24.34,24.31,24.36,1000
Reduce,3,2,262144,49.78,49.23,50.33,1000
Reduce,3,2,524288,108.97,108.94,108.99,1000
Reduce,3,2,1048576,231.55,231.50,231.61,1000
Reduce,4,2,4,0.30,0.27,0.33,1000
Reduce,4,2,8,0.30,0.26,0.33,1000
Reduce,4,2,16,0.30,0.26,0.34,1000
Reduce,4,2,32,0.37,0.32,0.43,1000
Reduce,4,2,64,0.36,0.31,0.41,1000
Reduce,4,2,128,0.46,0.45,0.46,1000
Reduce,4,2,256,0.47,0.43,0.51,1000
Reduce,4,2,512,0.55,0.52,0.57,1000
Reduce,4,2,1024,0.66,0.61,0.71,1000
Reduce,4,2,2048,0.96,0.89,1.02,1000
Reduce,4,2,4096,1.72,1.72,1.73,1000
Reduce,4,2,8192,2.38,2.30,2.46,1000
Reduce,4,2,16384,4.35,4.34,4.36,1000
Reduce,4,2,32768,7.15,7.15,7.15,1000
Reduce,4,2,65536,12.64,12.60,12.68,1000
Reduce,4,2,131072,24.30,24.23,24.37,1000
Reduce,4,2,262144,49.78,49.59,49.98,1000
Reduce,4,2,524288,109.55,109.52,109.58,1000
Reduce,4,2,1048576,229.92,229.88,229.96,1000
Reduce,1,3,4,0.85,0.75,1.04,1000
Reduce,1,3,8,0.84,0.73,1.04,1000
Reduce,1,3,16,0.83,0.73,1.03,1000
Reduce,1,3,32,1.03,0.93,1.21,1000
Reduce,1,3,64,0.97,0.88,1.15,1000
Reduce,1,3,128,1.29,1.16,1.44,1000
Reduce,1,3,256,1.32,1.20,1.46,1000
Reduce,1,3,512,1.46,1.35,1.58,1000
Reduce,1,3,1024,1.73,1.62,1.80,1000
Reduce,1,3,2048,2.39,2.25,2.48,1000
Reduce,1,3,4096,3.07,2.90,3.37,1000
Reduce,1,3,8192,5.76,5.45,6.31,1000
Reduce,1,3,16384,6.65,6.52,6.90,1000
Reduce,1,3,32768,11.49,11.32,11.80,1000
Reduce,1,3,65536,17.40,17.30,17.55,1000
Reduce,1,3,131072,33.37,33.27,33.44,1000
Reduce,1,3,262144,119.23,101.17,128.42,1000
Reduce,1,3,524288,245.26,205.97,265.07,1000
Reduce,1,3,1048576,501.42,421.99,541.75,1000
Reduce,2,3,4,0.85,0.75,1.05,1000
Reduce,2,3,8,0.82,0.72,1.03,1000
Reduce,2,3,16,0.81,0.71,1.02,1000
Reduce,2,3,32,1.01,0.92,1.18,1000
Reduce,2,3,64,0.97,0.86,1.14,1000
Reduce,2,3,128,1.30,1.19,1.44,1000
Reduce,2,3,256,1.33,1.21,1.46,1000
Reduce,2,3,512,1.45,1.36,1.55,1000
Reduce,2,3,1024,1.71,1.61,1.77,1000
Reduce,2,3,2048,2.31,2.06,2.45,1000
Reduce,2,3,4096,3.09,2.93,3.32,1000
Reduce,2,3,8192,5.46,4.74,6.16,1000
Reduce,2,3,16384,6.67,6.52,6.87,1000
Reduce,2,3,32768,11.55,11.38,11.81,1000
Reduce,2,3,65536,17.45,17.34,17.59,1000
Reduce,2,3,131072,33.33,33.20,33.50,1000
Reduce,2,3,262144,119.50,100.83,129.01,1000
Reduce,2,3,524288,245.58,206.27,265.54,1000
Reduce,2,3,1048576,501.07,422.79,540.57,1000
Reduce,3,3,4,0.88,0.76,1.09,1000
Reduce,3,3,8,0.86,0.74,1.09,1000
Reduce,3,3,16,0.83,0.72,1.04,1000
Reduce,3,3,32,1.02,0.92,1.19,1000
Reduce,3,3,64,1.00,0.91,1.16,1000
Reduce,3,3,128,1.35,1.23,1.51,1000
Reduce,3,3,256,1.36,1.23,1.49,1000
Reduce,3,3,512,1.50,1.41,1.60,1000
Reduce,3,3,1024,1.73,1.60,1.81,1000
Reduce,3,3,2048,2.40,2.26,2.48,1000
Reduce,3,3,4096,3.10,2.92,3.41,1000
Reduce,3,3,8192,5.79,5.48,6.32,1000
Reduce,3,3,16384,6.66,6.52,6.92,1000
Reduce,3,3,32768,11.51,11.34,11.84,1000
Reduce,3,3,65536,17.40,17.32,17.57,1000
Reduce,3,3,131072,33.24,33.05,33.43,1000
Reduce,3,3,262144,119.24,101.48,128.25,1000
Reduce,3,3,524288,247.09,207.80,267.03,1000
Reduce,3,3,1048576,501.32,422.94,540.80,1000
Reduce,4,3,4,0.85,0.76,1.04,1000
Reduce,4,3,8,0.83,0.73,1.01,1000
Reduce,4,3,16,0.82,0.72,1.02,1000
Reduce,4,3,32,1.02,0.93,1.19,1000
Reduce,4,3,64,0.97,0.88,1.14,1000
Reduce,4,3,128,1.30,1.19,1.45,1000
Reduce,4,3,256,1.35,1.23,1.48,1000
Reduce,4,3,512,1.48,1.38,1.59,1000
Reduce,4,3,1024,1.76,1.66,1.81,1000
Reduce,4,3,2048,2.40,2.26,2.49,1000
Reduce,4,3,4096,3.08,2.89,3.42,1000
Reduce,4,3,8192,5.70,5.31,6.27,1000
Reduce,4,3,16384,6.66,6.53,6.92,1000
Reduce,4,3,32768,11.54,11.36,11.89,1000
Reduce,4,3,65536,17.45,17.36,17.64,1000
Reduce,4,3,131072,33.35,32.97,33.64,1000
Reduce,4,3,262144,119.43,101.29,128.69,1000
Reduce,4,3,524288,246.48,206.93,266.57,1000
Reduce,4,3,1048576,498.24,419.53,538.03,1000
Reduce,1,4,4,0.71,0.59,0.76,1000
Reduce,1,4,8,0.69,0.59,0.75,1000
Reduce,1,4,16,0.65,0.56,0.71,1000
Reduce,1,4,32,0.78,0.65,0.87,1000
Reduce,1,4,64,0.82,0.67,0.94,1000
Reduce,1,4,128,1.05,0.92,1.15,1000
Reduce,1,4,256,1.08,0.96,1.18,1000
Reduce,1,4,512,1.21,1.07,1.32,1000
Reduce,1,4,1024,1.48,1.34,1.61,1000
Reduce,1,4,2048,1.97,1.85,2.11,1000
Reduce,1,4,4096,2.95,2.83,3.10,1000
Reduce,1,4,8192,4.77,4.72,4.81,1000
Reduce,1,4,16384,7.47,7.40,7.52,1000
Reduce,1,4,32768,11.79,11.72,11.87,1000
Reduce,1,4,65536,19.79,19.60,19.94,1000
Reduce,1,4,131072,37.24,36.75,38.45,1000
Reduce,1,4,262144,76.94,75.82,79.17,1000
Reduce,1,4,524288,176.80,175.12,178.45,1000
Reduce,1,4,1048576,375.90,373.46,378.38,1000
Reduce,2,4,4,0.73,0.61,0.81,1000
Reduce,2,4,8,0.67,0.57,0.74,1000
Reduce,2,4,16,0.68,0.58,0.75,1000
Reduce,2,4,32,0.75,0.62,0.84,1000
Reduce,2,4,64,0.82,0.65,0.94,1000
Reduce,2,4,128,1.04,0.91,1.14,1000
Reduce,2,4,256,1.08,0.95,1.18,1000
Reduce,2,4,512,1.19,1.06,1.29,1000
Reduce,2,4,1024,1.48,1.34,1.60,1000
Reduce,2,4,2048,1.95,1.82,2.10,1000
Reduce,2,4,4096,2.94,2.83,3.09,1000
Reduce,2,4,8192,4.80,4.73,4.86,1000
Reduce,2,4,16384,7.47,7.40,7.55,1000
Reduce,2,4,32768,11.72,11.66,11.79,1000
Reduce,2,4,65536,19.78,19.60,19.94,1000
Reduce,2,4,131072,37.24,36.62,38.45,1000
Reduce,2,4,262144,76.60,74.61,79.11,1000
Reduce,2,4,524288,176.71,175.67,177.76,1000
Reduce,2,4,1048576,371.29,369.08,373.51,1000
Reduce,3,4,4,0.70,0.58,0.79,1000
Reduce,3,4,8,0.69,0.57,0.77,1000
Reduce,3,4,16,0.66,0.55,0.73,1000
Reduce,3,4,32,0.78,0.64,0.88,1000
Reduce,3,4,64,0.84,0.65,1.00,1000
Reduce,3,4,128,1.06,0.94,1.15,1000
Reduce,3,4,256,1.10,0.98,1.19,1000
Reduce,3,4,512,1.19,1.06,1.29,1000
Reduce,3,4,1024,1.48,1.36,1.60,1000
Reduce,3,4,2048,1.96,1.84,2.08,1000
Reduce,3,4,4096,2.94,2.83,3.07,1000
Reduce,3,4,8192,4.74,4.68,4.79,1000
Reduce,3,4,16384,7.37,7.34,7.41,1000
Reduce,3,4,32768,11.75,11.67,11.84,1000
Reduce,3,4,65536,19.69,19.50,19.86,1000
Reduce,3,4,131072,37.27,36.60,38.44,1000
Reduce,3,4,262144,76.90,75.76,79.43,1000
Reduce,3,4,524288,175.48,174.48,176.38,1000
Reduce,3,4,1048576,374.61,372.93,376.37,1000
Reduce,4,4,4,0.73,0.60,0.80,1000
Reduce,4,4,8,0.71,0.60,0.79,1000
Reduce,4,4,16,0.68,0.56,0.74,1000
Reduce,4,4,32,0.77,0.64,0.86,1000
Reduce,4,4,64,0.84,0.66,0.99,1000
Reduce,4,4,128,1.04,0.90,1.14,1000
Reduce,4,4,256,1.09,0.94,1.20,1000
Reduce,4,4,512,1.20,1.06,1.31,1000
Reduce,4,4,1024,1.47,1.33,1.59,1000
Reduce,4,4,2048,1.96,1.82,2.10,1000
Reduce,4,4,4096,2.92,2.80,3.07,1000
Reduce,4,4,8192,4.75,4.68,4.79,1000
Reduce,4,4,16384,7.39,7.35,7.45,1000
Reduce,4,4,32768,11.74,11.67,11.82,1000
Reduce,4,4,65536,19.74,19.49,19.94,1000
Reduce,4,4,131072,37.27,36.60,38.43,1000
Reduce,4,4,262144,76.73,74.96,79.06,1000
Reduce,4,4,524288,176.11,174.54,177.64,1000
Reduce,4,4,1048576,372.22,370.76,373.86,1000
Reduce,1,5,4,0.92,0.80,1.04,1000
Reduce,1,5,8,0.91,0.79,1.02,1000
Reduce,1,5,16,0.96,0.79,1.11,1000
Reduce,1,5,32,1.07,0.93,1.17,1000
Reduce,1,5,64,1.06,0.92,1.17,1000
Reduce,1,5,128,1.46,1.31,1.62,1000
Reduce,1,5,256,1.55,1.37,1.71,1000
Reduce,1,5,512,1.71,1.49,1.89,1000
Reduce,1,5,1024,2.11,1.85,2.33,1000
Reduce,1,5,2048,2.91,2.54,3.20,1000
Reduce,1,5,4096,4.56,3.90,4.98,1000
Reduce,1,5,8192,8.78,7.58,10.72,1000
Reduce,1,5,16384,13.98,12.14,16.93,1000
Reduce,1,5,32768,21.97,20.22,25.18,1000
Reduce,1,5,65536,36.79,33.80,41.45,1000
Reduce,1,5,131072,66.79,61.77,73.97,1000
Reduce,1,5,262144,142.64,130.32,159.00,1000
